GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	neuro_ceoff	neuro_ELBO_gain	neuro_pval	neuro_FDR
Aen_2	9736	5603	3.906e-01	1.210e+00	5.714e+00	1.660e+00	2.741e+00	1.922e-02	3.323e-02
Afap1_1	7113	2514	3.453e-01	5.466e+00	4.090e+00	3.507e+00	2.981e+00	1.462e-02	2.619e-02
Afg3l1_1	8067	2527	3.906e-01	5.121e+00	5.750e+00	-4.755e+00	9.787e+00	9.682e-06	3.173e-05
Agbl5_3	8304	1255	3.509e-01	-8.118e+00	4.473e+00	3.698e+00	6.929e+00	1.971e-04	5.316e-04
Agrn_7	18661	1055	5.925e-01	2.768e-01	3.001e+00	3.443e+00	5.844e+00	6.289e-04	1.538e-03
Agrn_8	10643	836	5.642e-01	1.162e+00	3.341e+00	7.600e+00	2.005e+01	2.424e-10	1.370e-09
Agrn_10	22259	4653	5.943e-01	-2.409e+00	1.632e+00	5.947e-02	-1.002e+00	1.000e+00	1.000e+00
Agrn_11	18448	842	5.925e-01	-7.967e-01	3.069e+00	7.696e+00	2.210e+01	2.953e-11	1.834e-10
Agtpbp1_6	5370	2591	4.038e-01	3.984e+00	4.037e+00	3.325e+00	7.191e+00	1.493e-04	4.120e-04
Agtpbp1_8	12405	1881	5.113e-01	2.316e+00	4.850e+00	1.277e+00	1.509e+00	8.237e-02	1.213e-01
Ahcyl1_3	9690	5030	6.189e-01	6.641e+00	3.046e+00	-8.494e-02	-4.443e-01	1.000e+00	1.000e+00
Ahi1_2	77740	11520	8.321e-01	3.414e+00	1.340e+00	-1.445e+00	1.660e+01	8.335e-09	4.077e-08
Akr7a5_2	15636	4073	6.453e-01	5.159e+00	2.518e+00	-2.049e+00	5.022e+00	1.528e-03	3.434e-03
Aktip_3	19403	3575	8.415e-01	-7.884e+00	3.331e+00	6.642e-01	1.351e+00	1.003e-01	1.436e-01
Alcam_1	9968	1255	6.604e-01	-8.958e-01	3.125e+00	-3.528e+00	2.310e+01	1.063e-11	7.020e-11
Aldh3a2_1	30832	1317	4.755e-01	-4.296e+00	4.984e+00	2.439e+00	3.126e+00	1.240e-02	2.260e-02
Aldh3a2_2	5958	2265	4.302e-01	6.346e+00	3.045e+00	1.402e-02	-1.492e+00	1.000e+00	1.000e+00
Aldh4a1_1	4020	2200	2.547e-01	3.238e+00	5.403e+00	2.240e+00	9.612e-01	1.656e-01	2.208e-01
Aldh7a1_7	8713	4302	4.453e-01	6.460e+00	3.031e+00	9.716e-01	-5.469e-02	1.000e+00	1.000e+00
Alg14_2	8099	3073	3.283e-01	7.499e+00	4.414e+00	-2.484e+00	2.656e+00	2.117e-02	3.614e-02
Alg3_2	9899	3639	3.340e-01	5.389e+00	6.209e+00	-2.677e+00	3.551e+00	7.702e-03	1.490e-02
Alg3_5	12508	5102	3.472e-01	5.598e+00	4.517e+00	2.840e-01	3.252e-01	4.200e-01	4.895e-01
Alg9_2	4925	1357	4.151e-01	2.871e+00	4.360e+00	3.040e-02	7.705e-01	2.145e-01	2.743e-01
Alg9_6	21468	3682	5.170e-01	6.025e+00	3.889e+00	2.047e-02	4.941e-01	3.202e-01	3.855e-01
Alkbh3_3	4917	1746	3.434e-01	6.708e-01	5.653e+00	2.257e+00	2.748e+00	1.905e-02	3.300e-02
Alkbh7_2	33111	14411	7.283e-01	5.250e+00	3.485e+00	2.638e+00	8.555e+00	3.529e-05	1.068e-04
Ambra1_7	8050	651	3.774e-01	5.443e-01	4.664e+00	1.325e+00	6.128e-02	7.263e-01	8.172e-01
Amn1_3	12041	4534	6.245e-01	2.133e+00	4.410e+00	3.498e+00	1.287e+01	3.922e-07	1.569e-06
Amn1_5	19140	3094	6.321e-01	-6.898e-01	2.315e+00	1.413e+00	1.005e+01	7.366e-06	2.460e-05
Amn1_7	22937	6891	6.434e-01	3.543e+00	3.842e+00	2.972e+00	9.581e+00	1.201e-05	3.842e-05
Anapc15_1	2680	1460	3.887e-01	6.211e+00	2.511e+00	-9.223e-01	6.401e-01	2.578e-01	3.207e-01
Anapc16_4	12077	1919	6.868e-01	-7.680e+00	3.423e+00	1.503e+00	2.587e+00	2.293e-02	3.893e-02
Angel2_1	13198	1493	4.340e-01	6.360e+00	4.170e+00	-3.996e+00	8.907e+00	2.435e-05	7.464e-05
Angel2_3	10752	2506	4.642e-01	6.907e+00	3.526e+00	-4.224e+00	1.374e+01	1.592e-07	6.533e-07
Angel2_5	11577	5629	4.585e-01	2.870e+00	5.792e+00	1.927e+00	2.151e+00	3.805e-02	6.172e-02
Ank2_3	20249	1175	8.491e-01	-2.561e+00	3.304e+00	8.503e+00	8.944e+01	8.549e-41	2.306e-39
Ank2_9	37614	9946	8.302e-01	6.473e-01	2.376e+00	2.812e+00	4.568e+01	1.196e-21	1.297e-20
Ank2_11	97437	3995	8.642e-01	-7.808e-01	3.915e+00	-2.420e+00	1.137e+01	1.849e-06	6.871e-06
Ank2_13	29642	5783	8.679e-01	1.338e+00	2.047e+00	1.977e+00	2.021e+01	2.040e-10	1.160e-09
Ank2_14	8476	1901	8.094e-01	-1.848e+00	4.095e+00	-3.494e+00	1.840e+01	1.314e-09	6.928e-09
Ank3_10	12488	2104	6.132e-01	-8.744e+00	3.153e+00	5.650e+00	3.771e+01	3.803e-18	3.590e-17
Ankfy1_5	3511	1493	3.340e-01	5.005e+00	4.085e+00	1.162e+00	3.240e-01	4.208e-01	4.899e-01
Ankrd10_nmdSE_1	13875	1743	7.264e-01	-6.816e+00	4.653e+00	1.059e+00	5.933e-01	2.760e-01	3.384e-01
Ankrd10_nmdSE_2	14968	2836	7.660e-01	-4.939e+00	4.812e+00	2.458e+00	7.204e+00	1.472e-04	4.074e-04
Ankrd11_nmdSE_1	6153	1245	5.264e-01	-4.549e+00	4.784e+00	1.107e+00	1.084e+00	1.409e-01	1.924e-01
Ankrd12_2	22032	6488	7.849e-01	2.610e+00	2.975e+00	2.647e+00	1.980e+01	3.130e-10	1.738e-09
Ankrd16_nmdSE_1	7805	2191	4.113e-01	-9.007e-01	5.448e+00	-6.089e-01	-8.140e-01	1.000e+00	1.000e+00
Ankrd16_nmdSE_2	6980	1366	4.075e-01	-1.471e+00	4.199e+00	-3.137e-01	-9.175e-01	1.000e+00	1.000e+00
Ankrd17_1	10461	5854	4.623e-01	-2.532e+00	5.410e+00	2.061e+00	1.408e+00	9.336e-02	1.352e-01
Ankrd42_1	5453	1387	2.698e-01	7.307e-01	5.471e+00	1.972e+00	1.257e+00	1.129e-01	1.591e-01
Ankrd54_1	42703	1518	6.264e-01	-7.877e+00	3.820e+00	6.961e-01	9.033e-01	1.789e-01	2.349e-01
Ankrd54_2	8848	4539	5.528e-01	2.468e+00	1.962e+00	-1.449e-01	4.224e-01	3.580e-01	4.252e-01
Ankrd54_nmdSE_1	7349	3040	5.491e-01	1.664e+00	1.832e+00	-2.673e-01	7.148e-01	2.318e-01	2.926e-01
Anks1b_3	6570	794	4.585e-01	-9.000e+00	3.912e+00	3.252e+00	3.588e+00	7.391e-03	1.439e-02
Anks1b_7	7875	4113	4.755e-01	4.836e+00	4.732e+00	-2.245e+00	2.316e+00	3.138e-02	5.170e-02
Anks3_3	7425	2652	5.509e-01	1.411e+00	3.210e+00	1.859e+00	5.583e+00	8.335e-04	1.982e-03
Anks3_11	15069	3142	6.113e-01	1.877e+00	4.700e+00	1.489e+00	1.862e+00	5.362e-02	8.445e-02
Anks3_16	11928	5020	5.566e-01	3.692e+00	4.523e+00	1.285e+00	-6.445e-01	1.000e+00	1.000e+00
Anks3_18	8937	4164	5.547e-01	3.150e+00	4.341e+00	1.729e+00	1.560e+00	7.738e-02	1.147e-01
Ap1ar_2	3038	692	4.189e-01	-5.513e+00	4.733e+00	-2.144e+00	2.276e+00	3.289e-02	5.391e-02
Ap1b1_4	26001	2481	8.019e-01	4.252e-01	3.164e+00	7.261e+00	8.294e+01	5.891e-38	1.390e-36
Ap2a1_2	10309	4134	8.660e-01	1.325e+00	3.287e+00	5.809e+00	7.030e+01	1.961e-32	3.777e-31
Ap2b1_6	8580	1308	5.189e-01	1.766e+00	4.162e+00	2.314e+00	3.435e+00	8.765e-03	1.668e-02
Ap5s1_1	10221	1863	3.698e-01	-4.657e+00	5.776e+00	7.906e-01	-2.329e-01	1.000e+00	1.000e+00
Apba1_1	19162	3349	6.792e-01	3.973e+00	3.042e+00	-1.228e+00	3.317e+00	1.000e-02	1.862e-02
Apbb1_5	36945	263	9.811e-01	-5.888e+00	2.021e+00	9.358e-01	3.863e+00	5.441e-03	1.095e-02
Apbb2_8	5228	2686	4.264e-01	5.593e+00	3.072e+00	3.081e+00	3.529e+00	7.895e-03	1.515e-02
Apc_4	3367	1381	3.094e-01	5.140e+00	4.250e+00	-3.030e+00	2.697e+00	2.020e-02	3.467e-02
Apeh_4	16854	9295	6.736e-01	5.949e+00	3.670e+00	1.904e+00	4.446e+00	2.863e-03	6.242e-03
Apip_1	8501	2361	4.604e-01	7.447e+00	4.602e+00	-7.923e+00	3.951e+01	6.135e-19	6.227e-18
Aplp2_2	83257	28513	9.434e-01	-7.182e-01	2.549e+00	2.634e+00	5.037e+01	1.048e-23	1.221e-22
Aplp2_3	60286	15997	9.340e-01	1.664e+00	2.638e+00	3.296e+00	5.398e+01	2.741e-25	3.450e-24
Apmap_2	7722	1737	6.019e-01	-7.462e+00	3.356e+00	6.769e-01	4.014e-01	3.703e-01	4.380e-01
Appl1_5	5173	2163	6.377e-01	4.487e+00	2.987e+00	1.190e+00	2.347e+00	3.027e-02	5.004e-02
Arfgap1_2	8854	6301	7.585e-01	5.174e+00	2.894e+00	-2.298e+00	1.402e+01	1.192e-07	5.068e-07
Arfgap1_5	9265	6712	7.585e-01	4.963e+00	2.884e+00	-2.367e+00	1.457e+01	6.741e-08	2.960e-07
Arfgap1_7	5098	2044	7.283e-01	-2.601e+00	3.228e+00	1.133e+01	1.704e+02	4.138e-76	3.255e-74
Arfip2_2	28068	12452	7.057e-01	6.345e+00	2.279e+00	-2.383e+00	1.005e+01	7.374e-06	2.460e-05
Arfip2_nmdSE_1	23399	7783	7.057e-01	3.658e+00	1.465e+00	-1.850e+00	1.761e+01	2.950e-09	1.505e-08
Arfrp1_9	21288	6171	7.755e-01	2.537e+00	3.615e+00	-1.146e+00	2.807e+00	1.782e-02	3.128e-02
Arhgap12_3	22050	15347	5.962e-01	5.801e+00	4.400e+00	-2.076e+00	5.700e+00	7.343e-04	1.764e-03
Arhgap12_4	3984	1061	5.057e-01	-5.473e+00	4.163e+00	-1.622e+00	2.064e+00	4.216e-02	6.791e-02
Arhgap12_5	11851	4288	5.547e-01	8.460e-01	4.596e+00	7.611e+00	4.547e+01	1.485e-21	1.593e-20
Arhgap12_9	7181	478	5.509e-01	1.941e-01	1.854e+00	7.178e-02	6.787e-01	2.440e-01	3.059e-01
Arhgap1_5	7033	1724	7.113e-01	4.209e+00	3.085e+00	-1.200e+00	1.620e+00	7.189e-02	1.076e-01
Arhgap33_1	12641	4789	6.849e-01	7.269e-01	1.840e+00	-1.316e+00	1.041e+01	5.039e-06	1.730e-05
Arhgap33_4	12030	4178	6.830e-01	8.038e-01	1.797e+00	-1.429e+00	1.163e+01	1.410e-06	5.301e-06
Arhgap44_3	60244	1361	6.774e-01	-4.965e+00	5.348e+00	5.109e+00	9.697e+00	1.064e-05	3.462e-05
Arhgef10l_nmdSE_2	3330	789	3.642e-01	-6.364e+00	5.234e+00	-1.456e-01	1.092e+00	1.395e-01	1.911e-01
Arhgef15_2	4588	1436	3.943e-01	4.218e+00	3.811e+00	-1.066e+00	-7.095e-01	1.000e+00	1.000e+00
Arhgef40_6	3301	614	3.943e-01	-1.599e+00	4.433e+00	9.009e-01	1.062e+00	1.451e-01	1.973e-01
Arhgef40_7	4530	1149	4.038e-01	4.161e+00	4.510e+00	-2.727e+00	4.114e+00	4.126e-03	8.669e-03
Arhgef7_4	4974	3412	5.226e-01	3.734e+00	3.876e+00	5.016e+00	2.147e+01	5.667e-11	3.323e-10
Arhgef9_2	68603	1176	7.038e-01	-1.396e+00	4.508e+00	-3.032e+00	8.300e+00	4.616e-05	1.379e-04
Armc8_4	13675	6447	7.472e-01	6.401e+00	3.271e+00	-2.169e+00	8.051e+00	6.003e-05	1.766e-04
Armc9_4	10682	2432	4.396e-01	5.820e+00	3.599e+00	1.298e+00	1.700e+00	6.518e-02	9.861e-02
Armcx1_1	8673	2499	7.094e-01	3.059e+00	3.031e+00	-1.340e+00	3.534e+00	7.850e-03	1.512e-02
Armcx1_2	8311	4190	7.094e-01	3.363e+00	3.398e+00	-1.024e+00	2.257e+00	3.361e-02	5.489e-02
Armcx1_3	6266	2145	7.019e-01	1.811e+00	2.722e+00	-1.692e+00	6.670e+00	2.597e-04	6.886e-04
Armcx1_4	8833	4610	7.170e-01	3.770e+00	3.968e+00	2.304e+00	4.407e+00	2.989e-03	6.485e-03
Armcx1_5	11535	7414	7.245e-01	2.361e+00	2.624e+00	-1.643e+00	1.016e+01	6.584e-06	2.242e-05
Armcx1_6	8646	4525	7.094e-01	2.737e+00	3.307e+00	-1.041e+00	1.736e+00	6.239e-02	9.557e-02
Armcx2_1	17707	7994	8.623e-01	5.666e+00	3.088e+00	-2.207e+00	1.159e+01	1.478e-06	5.519e-06
Arrdc3_1	11304	5706	5.830e-01	4.704e+00	3.566e+00	5.894e-01	1.198e+00	1.216e-01	1.686e-01
Arvcf_2	12058	5306	6.057e-01	1.289e+00	4.462e+00	3.478e+00	9.891e+00	8.683e-06	2.866e-05
Arvcf_5	8639	920	4.736e-01	9.622e-01	3.117e+00	1.164e+00	6.838e-01	2.422e-01	3.045e-01
Asap1_4	5567	1810	4.170e-01	2.418e+00	4.201e+00	-1.388e+00	7.295e-01	2.271e-01	2.878e-01
Ascc1_2	13547	4172	5.396e-01	6.119e+00	3.180e+00	-1.590e+00	2.566e+00	2.348e-02	3.972e-02
Asph_5	16986	4641	8.038e-01	3.211e+00	3.083e+00	2.032e+00	7.339e+00	1.275e-04	3.541e-04
Aspscr1_9	11378	5590	7.189e-01	7.491e+00	3.661e+00	-2.253e+00	8.119e+00	5.585e-05	1.653e-04
Atat1_4	40096	15466	8.642e-01	1.793e-01	1.706e+00	9.549e-01	1.108e+01	2.513e-06	9.161e-06
Atat1_nmdSE_1	30489	5420	8.547e-01	-6.091e+00	3.330e+00	-2.562e+00	9.854e+00	9.027e-06	2.969e-05
Atat1_nmdSE_2	24579	11706	8.623e-01	5.562e+00	3.317e+00	2.821e+00	9.057e+00	2.081e-05	6.421e-05
Atf2_8	12887	2826	8.528e-01	-3.486e+00	2.862e+00	2.147e+00	1.910e+01	6.413e-10	3.460e-09
Atf2_10	27965	12158	8.679e-01	1.482e+00	3.184e+00	-2.352e-02	-1.559e+00	1.000e+00	1.000e+00
Atg13_4	13867	3937	7.057e-01	1.283e+00	1.515e+00	8.180e-01	3.811e+00	5.769e-03	1.149e-02
Atg13_5	17740	3587	7.434e-01	-5.808e+00	3.975e+00	1.432e+00	3.584e+00	7.422e-03	1.442e-02
Atg16l1_2	5748	1546	5.019e-01	4.033e+00	3.500e+00	2.002e+00	2.996e+00	1.437e-02	2.579e-02
Atg16l1_4	4497	1300	4.717e-01	-6.022e+00	3.821e+00	1.103e+01	9.577e+01	1.462e-43	4.759e-42
Atp11b_6	1173	621	3.000e-01	8.890e+00	2.901e+00	-4.678e+00	5.729e+00	7.117e-04	1.718e-03
Atp2c1_4	3323	481	6.170e-01	1.585e-01	1.794e+00	6.462e-01	1.387e+00	9.581e-02	1.383e-01
Atp5h_4	78980	18137	9.962e-01	-3.618e+00	8.829e-01	-9.558e-02	3.672e-01	3.915e-01	4.602e-01
Atp5s_1	10920	2738	4.925e-01	1.172e+00	3.639e+00	2.007e+00	3.981e+00	4.775e-03	9.884e-03
Atp5sl_nmdSE_1	14256	2328	6.472e-01	-6.304e+00	3.346e+00	1.178e+00	8.989e-01	1.800e-01	2.360e-01
Atp6v1h_5	48749	11233	9.434e-01	-2.500e+00	3.038e+00	-5.156e+00	8.752e+01	5.894e-40	1.545e-38
Atp8a1_3	2107	866	3.792e-01	3.292e+00	2.835e+00	4.568e+00	1.071e+01	3.706e-06	1.305e-05
Atp9b_2	2958	1400	3.377e-01	5.851e+00	3.745e+00	-2.268e-01	4.956e-01	3.194e-01	3.851e-01
Atp9b_7	3428	1308	3.283e-01	2.821e+00	4.939e+00	2.752e+00	3.690e+00	6.598e-03	1.300e-02
Atpaf2_2	11949	7035	5.472e-01	7.166e+00	3.964e+00	-8.999e-01	5.186e-01	3.085e-01	3.743e-01
Atrx_4	7792	696	6.396e-01	-7.274e+00	4.646e+00	-8.046e-01	2.391e+00	2.877e-02	4.765e-02
Atrx_7	17795	3124	7.453e-01	-3.487e+00	4.667e+00	3.071e+00	1.420e+01	9.835e-08	4.201e-07
Atrx_8	16288	5783	7.321e-01	-2.367e-01	3.791e+00	1.884e+00	8.802e+00	2.721e-05	8.312e-05
Atrx_9	14071	2142	7.396e-01	-3.323e+00	5.063e+00	3.187e+00	1.042e+01	5.001e-06	1.723e-05
Atrx_10	14360	4042	7.321e-01	5.816e-01	4.187e+00	1.760e+00	6.209e+00	4.252e-04	1.076e-03
Atrx_12	17537	5608	7.453e-01	4.185e+00	3.399e+00	7.976e-01	2.300e+00	3.198e-02	5.250e-02
Atrx_13	13035	2385	7.377e-01	-3.142e+00	4.884e+00	3.554e+00	1.671e+01	7.463e-09	3.748e-08
Atxn2_5	11413	2328	6.189e-01	-1.553e+00	3.918e+00	6.774e+00	4.719e+01	2.611e-22	2.934e-21
Atxn2_7	17716	2757	6.981e-01	-1.297e+00	3.962e+00	1.563e-01	9.229e-01	1.743e-01	2.304e-01
Atxn2_10	6719	1377	5.660e-01	-1.031e+00	3.488e+00	-3.504e-01	-1.157e+00	1.000e+00	1.000e+00
Atxn7l1_2	5836	2144	3.358e-01	-1.856e+00	5.809e+00	8.733e+00	2.513e+01	1.342e-12	9.529e-12
Atxn7l1_5	12625	2412	3.660e-01	8.159e+00	4.199e+00	-3.996e+00	7.797e+00	7.851e-05	2.239e-04
Aup1_2	26326	9884	8.264e-01	5.600e+00	2.771e+00	1.741e+00	4.199e+00	3.755e-03	7.913e-03
Azin1_3	22585	3283	8.208e-01	-6.919e+00	3.914e+00	-4.208e-01	1.221e-01	6.212e-01	7.049e-01
B4galt2_4	8932	1932	4.057e-01	6.614e+00	3.886e+00	-1.176e+00	-5.127e-02	1.000e+00	1.000e+00
B4galt3_1	6836	1333	6.491e-01	-3.971e+00	2.470e+00	-2.967e-01	-9.717e-02	1.000e+00	1.000e+00
B9d1_1	6135	2947	3.849e-01	5.430e+00	3.752e+00	3.758e-01	-3.486e-01	1.000e+00	1.000e+00
B9d1_4	6065	2877	3.849e-01	6.224e+00	5.022e+00	-1.908e+00	3.077e+00	1.311e-02	2.380e-02
B9d1_5	7933	3821	3.792e-01	6.870e+00	5.143e+00	-2.834e+00	3.207e+00	1.132e-02	2.075e-02
BC003331_3	5504	3740	3.981e-01	8.987e+00	3.091e+00	-3.000e+00	3.930e+00	5.053e-03	1.035e-02
BC017643_3	3936	1218	3.981e-01	-6.008e+00	4.480e+00	-3.375e-01	-1.194e-01	1.000e+00	1.000e+00
BC029214_4	7994	2230	6.792e-01	7.126e+00	2.898e+00	-2.094e+00	3.439e+00	8.722e-03	1.663e-02
Bag2_1	29229	1049	3.585e-01	-4.948e-02	1.800e+00	5.490e-01	-2.534e-01	1.000e+00	1.000e+00
Bag6_2	24139	7507	8.528e-01	2.620e+00	1.886e+00	7.288e-01	3.877e+00	5.360e-03	1.081e-02
Bag6_4	2931	704	6.604e-01	-3.162e+00	2.436e+00	-4.204e+00	2.660e+01	3.016e-13	2.278e-12
Bag6_7	6441	2962	7.623e-01	4.593e+00	2.884e+00	-2.717e-01	-4.092e-01	1.000e+00	1.000e+00
Banp_2	10979	2868	4.189e-01	3.686e+00	4.169e+00	2.889e+00	6.240e+00	4.112e-04	1.045e-03
Banp_3	10335	3576	4.623e-01	-2.093e+00	5.584e+00	7.284e-01	3.311e-01	4.158e-01	4.852e-01
Baz2b_4	6440	2857	3.830e-01	1.585e-01	4.991e+00	7.721e+00	2.726e+01	1.534e-13	1.168e-12
Baz2b_5	7186	1301	4.189e-01	3.885e+00	4.382e+00	9.210e-01	8.555e-01	1.909e-01	2.475e-01
Bcas3_5	4180	702	4.736e-01	-2.294e+00	4.768e+00	1.707e+00	1.441e+00	8.956e-02	1.307e-01
Bcas3_10	14148	812	5.132e-01	-3.701e+00	4.068e+00	2.458e+00	4.914e+00	1.720e-03	3.837e-03
Bclaf1_1	11571	3709	7.774e-01	2.326e+00	2.997e+00	4.625e+00	2.947e+01	1.631e-14	1.327e-13
Bclaf1_nmdSE_1	17061	3672	7.849e-01	-7.545e+00	3.951e+00	2.507e+00	9.522e+00	1.277e-05	4.072e-05
Bclaf1_nmdSE_2	12375	2512	7.830e-01	-6.421e+00	3.535e+00	2.685e+00	1.336e+01	2.344e-07	9.455e-07
Bcs1l_4	12727	2870	4.113e-01	4.973e+00	3.840e+00	2.900e+00	5.738e+00	7.052e-04	1.707e-03
Bend5_3	25157	5128	4.868e-01	3.151e+00	3.939e+00	-1.367e+00	5.986e-01	2.739e-01	3.366e-01
