X_scVI1,X_scVI2,X_scVI3,X_scVI4,X_scVI5,X_scVI6,X_scVI7,X_scVI8,X_scVI9,X_scVI10,X_umap1,X_umap2,X_pca1,X_pca2,X_pca3,X_pca4,X_pca5,X_pca6,X_pca7,X_pca8,X_pca9,X_pca10,X_pca11,X_pca12,X_pca13,X_pca14,X_pca15,X_pca16,X_pca17,X_pca18,X_pca19,X_pca20,X_pca21,X_pca22,X_pca23,X_pca24,X_pca25,X_pca26,X_pca27,X_pca28,X_pca29,X_pca30,X_pca31,X_pca32,X_pca33,X_pca34,X_pca35,X_pca36,X_pca37,X_pca38,X_pca39,X_pca40,X_pca41,X_pca42,X_pca43,X_pca44,X_pca45,X_pca46,X_pca47,X_pca48,X_pca49,X_pca50,X_tsne1,X_tsne2
-0.839634,-0.7311646,1.2708793,0.26511872,-1.3065026,0.48007137,0.4127494,0.7360319,0.05212313,0.065845355,13.231369,14.14188,24.394184,1.0692862,-2.8449228,-1.5997276,0.21899253,-0.37605476,1.6655412,-1.3607047,-1.8682197,3.777696,-0.37827227,-0.94422346,-0.14981237,-0.20013463,1.1072007,0.13017721,-0.9812162,-0.1647587,1.0669359,0.49210972,-0.69897604,-0.64590627,-2.3874989,0.3874557,0.6386513,-1.5928303,-1.3931372,0.6541045,0.2627633,0.0138755925,-0.8729392,-0.7166781,0.6733068,0.41464755,0.83908045,0.58220524,-0.4548074,0.29524463,-0.13849026,-1.0180901,1.3184446,-1.0136429,-0.40521,-0.70012313,1.0631562,1.0469437,-1.6751833,-0.91548634,-0.013225327,-0.3368099,52.929745,-31.926256
-1.0955801,-1.0788859,1.149802,-0.057742655,-0.9039259,0.13667142,-0.05694425,1.2044172,-0.1280027,-0.4652424,12.834596,14.733713,23.426336,1.0171297,-2.2756019,-1.71507,0.5341733,-1.193057,3.1975603,-0.8721619,-2.951565,3.5262334,-4.163989,-2.1385894,1.5556946,0.53888,1.3244456,-0.2452343,0.038945273,0.01299719,0.84437484,1.1924466,-1.3392271,-0.7448344,-1.882353,0.28946438,0.52110016,-1.8823923,-1.0063564,0.29914612,0.9219926,0.1346869,0.115027025,-0.6497105,-0.1649166,-0.44285712,0.31135422,-0.60065836,-0.27689457,0.40944037,1.1388438,1.2494373,0.6800478,0.3585726,-0.37183312,-1.2011259,0.8876536,-0.07250483,0.34610265,-1.1829584,-2.0725996,0.06434628,53.018555,-36.426785
-1.0318344,-1.0250946,1.1627022,-0.019007921,-0.8799927,0.1802141,-0.087557375,1.2232425,-0.15446883,-0.48892677,12.967742,14.727759,23.199484,0.8636713,-2.1352115,-1.4984239,0.35897648,-0.91165805,3.1876328,-1.198851,-3.1411715,3.5446606,-4.524516,-2.0737526,1.4790976,0.5305001,1.1041714,-0.32915333,0.017755235,0.019898038,0.83305174,1.395706,-1.5152819,-0.7684714,-1.6990981,0.16053106,0.37094426,-1.9906688,-0.9420081,0.22425199,1.1068066,0.35965952,0.101153314,-0.738157,-0.06932569,-0.055116925,0.5875712,-0.709911,-0.20210838,0.45937118,1.0184847,1.258654,0.5686898,0.542771,-0.44329527,-1.1426845,0.99910945,-0.04949996,0.041008566,-0.9557511,-2.0540419,0.04257466,53.031883,-36.431927
0.4052579,-1.53734,1.4059383,0.4231435,-0.38003352,0.21448135,1.488231,-0.37101835,0.025468051,-0.28267795,12.166254,11.150793,21.498068,0.5681727,-1.7889792,-1.648313,-0.096368715,0.2248989,-4.073335,-1.0858493,2.776797,2.80164,6.241563,1.365688,-2.6641586,-1.4778095,-0.7497129,-0.588158,2.8798273,-0.630223,2.2198467,-2.67626,0.52700305,1.0437013,-1.547458,-0.18882445,1.3674304,-0.025818555,-0.42334408,0.41495267,-1.8742578,2.8711686,-0.8012745,1.9979686,0.97355455,0.14513382,0.96223503,-2.3172753,-1.3450341,1.065906,0.58982414,0.6241057,0.35570532,-1.071437,-0.8375364,0.8155723,-2.2715385,-0.119387485,0.010936145,0.74665993,-0.3563869,-0.61705804,76.22396,-6.801159
0.47634667,-1.5093156,1.4046885,0.37660944,-0.38386598,0.12527823,1.4234114,-0.30801076,0.03316325,-0.29891098,12.387902,11.404663,21.510263,0.5160422,-1.8874915,-1.7226934,-0.12360078,0.21251251,-4.1266356,-1.0296729,2.7181497,2.9398086,6.2617354,1.3048353,-2.5612714,-1.455325,-0.75049573,-0.48200083,3.0826259,-0.5896917,2.2155948,-2.7470975,0.41107607,1.0899261,-1.469298,0.032175105,1.153248,-0.014678177,-0.39866415,0.27291676,-1.9059783,2.618743,-0.769274,2.108086,0.9734054,0.05254056,1.1217737,-2.2679956,-1.2935847,0.8186173,0.5527285,0.65110826,0.46798053,-0.90514266,-0.7912547,0.9462591,-2.405054,0.11736325,0.27091807,0.5640195,-0.53371245,-0.50602454,76.22428,-6.802291
-1.671901,-0.90156174,-1.1506644,2.7584682,0.26470774,1.4857087,0.918637,-0.93000644,1.9429357,2.760424,9.112586,12.303108,1.0761819,0.7187028,8.764459,-6.9836807,-5.4991918,-0.36872488,-0.82003206,1.061875,0.118942685,-1.5050874,4.61521,-1.3438697,0.031628586,-1.3330259,-0.79149234,-2.2308476,-0.8635769,0.37626094,3.9396534,0.12895703,0.54649734,3.1112518,-0.9793511,-3.629585,1.8262285,-0.6902571,1.3111324,-1.0636998,-0.8849561,-2.907364,-2.115742,5.37385,-0.16018632,1.7220635,-0.25134724,2.6111915,0.24137409,-0.14679156,-0.8757761,-1.7897282,-0.51012295,0.7307262,-0.7351775,-1.4690956,-2.7744062,2.5938687,-0.55030453,-0.7657607,-2.8163805,-1.0617253,-16.390442,70.38039
-1.5486898,-0.8742221,-1.1579549,2.7556906,0.22830254,1.3057611,0.9355735,-0.985254,1.900404,2.7747834,9.080577,12.310664,1.4160223,0.54043865,8.54659,-6.668527,-5.357963,-0.55804574,-1.2298855,1.0100663,0.016770096,-1.8535919,4.9425645,-0.94267017,0.17076483,-0.8004004,-1.0669327,-2.1702974,-0.92132145,0.083451726,3.626641,0.3235714,0.4406816,2.9891357,-0.94376224,-3.5613184,1.9473807,-0.96042866,1.2042011,-1.0904751,-1.0229534,-3.3419135,-2.346205,5.4358983,0.038446035,1.6741575,0.111622706,2.2567952,0.3370618,-0.11251137,-1.0236907,-1.736065,-0.45429817,0.52671295,-0.80523354,-1.2484641,-2.5940857,2.6777325,-0.39238274,-0.92349344,-2.857118,-0.8222676,-16.39007,70.375435
-0.92476636,-0.5811368,1.5624161,0.05263257,-0.040507317,0.33697575,0.338055,1.064088,0.5271427,-0.06478083,11.751987,15.533113,21.017225,-0.49200737,-2.3576767,-2.9067123,-1.0591953,2.3232863,-2.6988494,-0.53174436,-0.15691547,1.4564228,-1.6152514,-1.668673,0.014182473,0.21472715,-0.3099467,-0.49602756,-0.96301144,-0.065545045,2.3336878,-1.1933188,-0.5085912,-0.6667741,-0.4088043,-0.91092086,-0.2555076,0.39564434,-0.6937958,0.062758505,1.167045,-1.1293222,0.13589913,1.156981,-0.23231174,-1.4906971,0.06643246,1.4420466,-0.11125156,-0.66068,-0.871159,1.1328337,-0.8392769,0.29559252,0.3332348,0.77867705,0.32642686,1.9236548,0.7053594,0.43556032,0.294769,0.7081542,40.20808,-21.039291
-0.98221403,-0.5574355,1.5635729,0.098068476,-0.07354522,0.32582378,0.29832003,0.9510044,0.5475779,-0.071811646,11.698934,15.301432,21.054787,-0.6347181,-2.4291701,-2.8584075,-0.990095,2.2275405,-2.7932487,-0.38921845,-0.19481325,1.178492,-1.8189766,-1.9022226,0.30303955,0.33322346,-0.23504879,-0.37847397,-1.2017363,0.2119489,2.3953674,-1.2405562,-0.5041281,-0.59813845,-0.56803554,-0.9736155,-0.3254099,0.55137765,-0.91356236,0.3385352,1.1020324,-1.2421275,0.1829737,1.5767833,-0.32031745,-1.2468933,0.08382754,1.0987315,-0.06743588,-0.7267607,-1.1250417,1.2345942,-0.743386,0.4412999,0.35818276,0.77276886,0.3319719,1.8429103,0.7269791,0.5183051,0.16532005,0.9264169,40.18115,-21.045912
0.55549747,0.64347994,1.3282648,1.3096219,-1.5545366,2.1657908,-0.8900097,-2.359119,2.5135672,-1.4537075,6.699003,12.804083,2.5305114,-2.710092,3.8878517,0.8722475,-1.0345662,7.077617,8.900169,-3.81041,1.2458062,1.3727235,8.761739,-2.9711504,6.844692,8.992218,13.0669565,-0.4060739,0.28699642,-0.32952175,0.13063525,-2.3181565,-2.4941273,-0.7348047,-3.0024621,-1.5546638,-1.3069708,0.08901508,1.3109853,-1.8284268,-0.92985463,0.22882578,0.07964572,-1.2784966,0.7656975,0.8947293,-0.300017,0.034060765,0.40383694,-1.7393036,-0.6720041,0.70287114,-0.05697318,-0.119080715,-1.7617075,-1.5914147,-0.87610203,-0.0016708042,-0.38551617,0.25484174,-0.49709064,-1.0432408,-1.6303935,64.10564
0.49667513,0.6556395,1.361442,1.2891341,-1.508337,2.1150398,-0.86720735,-2.2489092,2.4432702,-1.3673161,6.6026855,12.8635235,2.6467118,-2.6788905,3.7347534,0.7117514,-1.0259596,7.181888,8.5410185,-3.7603626,1.2878919,1.4455595,8.742919,-3.0636823,6.996227,8.878676,12.909882,-0.48831147,0.19426794,-0.4065072,0.18636093,-2.2509851,-2.4732175,-0.74905515,-3.102351,-1.4110696,-1.4898938,-0.08326372,1.4085636,-2.0238082,-1.0784317,0.4034834,0.006653661,-1.2937998,0.69103605,0.8018506,-0.18368332,0.048122868,0.47681445,-1.4987081,-0.8028008,0.61063945,-0.055703636,-0.032939993,-1.8340198,-1.6257086,-0.975391,0.14436814,-0.29321107,-0.0016668218,-0.6172221,-0.93343085,-1.573065,64.068
-0.15353042,0.3485283,1.9234114,0.4164827,-0.3876263,-0.11382052,0.5405371,0.8187891,0.6085833,-0.10230726,12.686623,16.00844,17.03466,-0.7185361,-2.6462243,-2.4830203,-1.3062676,5.8720703,-4.339752,-1.0365067,1.2740048,0.7732137,0.8028669,-2.1319482,0.4761562,0.12560615,0.54483,-1.1556785,-3.8998501,0.14547496,2.2765515,0.6650518,-1.9297711,-0.9783613,-0.6551615,1.5582112,-1.3192343,0.43446732,-0.5258427,-1.0400034,0.9870957,0.1544063,-0.1927213,1.8258789,-0.2533438,0.44488913,-1.8459529,-0.30276054,-1.8232728,1.3616499,1.532426,-0.40023127,0.6456223,0.18380636,-1.2335927,0.4307614,-1.5315604,-1.7367063,1.1007268,2.054947,2.2986765,-1.154537,27.142235,-5.9995193
-0.103760004,0.43084186,1.9181094,0.49961627,-0.42940146,-0.07028091,0.47942215,0.76685286,0.73350745,-0.09817678,12.700361,16.157057,16.69325,-0.759679,-2.5856247,-2.269457,-1.2237096,6.2065234,-4.283762,-1.0371288,1.2825736,1.168782,1.4136351,-2.299022,0.4702394,0.097132705,0.3800057,-1.4577044,-3.6800086,0.24596329,2.4689186,0.5013469,-1.7417244,-0.8583012,-0.67206043,1.7266843,-0.99321574,0.628582,-0.65472484,-0.7142398,1.0070487,0.1933287,-0.31640032,2.0302775,-0.5219465,0.60698885,-1.8124789,-0.07085847,-1.7972194,1.3933988,1.4832273,-0.7994015,0.85001963,0.07500388,-1.2087461,0.26198035,-1.2366947,-1.8531418,1.2971652,1.8196995,1.9819543,-1.2092391,27.13131,-5.977749
0.12604147,-0.32694715,1.5930719,0.60543907,-0.8077893,0.5568413,-0.44765335,1.1335889,0.2293753,-0.37132996,13.988926,15.303339,17.562197,-0.8963112,-1.6952189,-0.32369635,-0.6989375,3.1119041,3.2726004,-1.4287556,-1.9638789,2.5811734,0.059806667,-0.8312885,0.41022715,-0.8874278,-1.9696697,1.4234588,-4.0988774,-0.42892385,1.3735706,1.6945988,-2.1215367,-1.9213725,-0.09117535,0.28562975,1.1736301,0.2548987,0.2560939,0.07025639,1.8651433,-0.80329317,-0.77794594,-0.44107187,1.4488105,-1.4468155,2.4818912,-0.8602273,-1.7649467,-1.4300187,-0.60454047,1.2467504,0.884269,2.4717107,2.1405523,0.64306366,-1.7543277,-0.73037595,1.4963541,-0.16854453,-2.0513496,-0.9605455,62.75212,-22.400095
0.031042993,-0.2894511,1.590039,0.59451807,-0.7823001,0.48612183,-0.5359921,1.1102227,0.27651817,-0.37461227,13.826195,15.413649,17.765541,-0.71010107,-1.6744866,-0.2534827,-1.0012447,3.0975335,3.439832,-1.3298903,-2.4257195,2.4325325,-0.55434364,-1.0916934,0.53525084,-0.565517,-1.8655733,1.2164847,-3.9833314,-0.24658273,1.2024322,1.1042877,-2.2215877,-2.0801075,-0.30958632,0.050351124,1.5698144,0.21873476,0.25514933,-0.3717102,1.5822132,-0.5145231,-0.7735589,-0.3828772,1.3825377,-1.585383,2.3836324,-0.92221135,-1.5333811,-1.207747,-0.8408255,1.4954455,1.1130474,2.4007928,2.2820885,0.85209477,-1.6543471,-0.1598581,1.4891772,-0.107608244,-2.4701264,-0.9040173,62.748074,-22.39839
-1.05795,-0.7540722,1.1757433,0.14348537,-1.1681905,0.28913635,-0.41577786,1.2578522,-0.020828307,-0.14439207,13.412139,14.82069,22.164846,0.5268819,-1.1430132,-0.8250209,0.5540226,0.7531126,3.9909265,-1.4417387,-3.2534626,2.7849016,-2.7708676,-0.75756377,0.055055577,-0.67868674,-0.9870156,-0.21313669,-1.969473,0.51241285,0.8126951,-0.91054916,-1.2208339,-0.4751761,-2.1455557,0.8626885,0.44463086,-3.327538,-0.2789405,1.8821833,1.4633249,0.08365379,-0.13723181,-0.6431711,1.7894319,1.5564394,0.13090308,-0.42657745,0.058835488,-2.0296063,-1.5423439,1.8680198,-0.25477678,0.36034563,-0.2860993,1.5348773,0.6580488,-0.049642473,-0.71915317,0.17155854,0.27681142,0.2967536,59.61489,-32.33752
-1.0088348,-0.7487972,1.1991012,0.14729553,-1.1005937,0.34023136,-0.36412293,1.2650425,-0.030400157,-0.13139236,13.28723,14.768813,22.200308,0.5102331,-1.2864558,-1.2325526,0.49808636,0.74001056,3.948042,-1.3959557,-3.10814,2.9150734,-2.7251244,-1.0245358,0.119290836,-0.5550616,-1.0101199,-0.056808896,-1.9331706,0.6235313,1.0829586,-1.3080473,-1.0252703,-0.3180645,-2.246407,0.95723695,0.3839252,-3.09929,-0.16421798,1.8732878,1.4184886,0.036752217,-0.110516734,-0.46490306,1.8296839,1.331108,-0.22605245,-0.4525303,-0.01856156,-1.8721616,-1.5963811,1.8007939,-0.09154684,0.19095024,-0.62655216,1.9722463,0.7686343,-0.30863637,-0.60505074,0.22719106,0.35754424,0.27958035,59.605274,-32.34465
-0.74748296,-0.24960944,1.5133561,0.537843,-0.14755446,-0.70413136,0.34079129,0.9865693,0.34021646,0.43970084,12.235648,15.449769,20.029036,0.47147062,-2.867917,-2.766968,-1.2915964,2.378016,-4.39314,0.6388393,1.1778549,-0.89185405,-1.0425667,-2.4598072,0.08866068,-0.51517755,-0.02271074,-1.2281644,-1.9215485,-0.9641401,0.52979106,0.055857483,-0.57629114,-0.8635699,-1.3531132,-0.9115269,1.9573833,1.3245839,-0.49174932,0.118454985,0.4819672,-1.0355397,0.91981727,0.1616954,1.0798513,-0.24189544,-0.5078677,-2.8676612,0.9337034,0.7537465,0.29604807,-0.15901594,-0.5651224,-1.514111,0.37435406,0.09080257,-1.518023,-0.35855088,0.49438995,1.5002663,-1.5551022,-1.3483571,37.270317,-13.38417
-0.68563694,-0.26585704,1.5472643,0.5753852,-0.1289385,-0.74365634,0.33975783,0.9337038,0.35891205,0.41435987,12.3141575,15.503219,19.7247,0.18014404,-2.6040115,-2.8195877,-1.2789028,2.4894454,-4.4076996,0.73574924,1.3230472,-1.2956138,-1.0376014,-2.5793848,0.2827233,-0.6630449,-0.25427714,-1.0593946,-1.8715904,-0.74178255,0.5668197,0.4357754,-0.83845776,-1.0154992,-1.3217276,-0.65778065,1.8114576,1.1539705,-0.34914598,0.062474206,0.55188364,-0.75092715,0.6130388,-0.04249105,1.0103787,-0.30159402,-0.4190961,-2.822119,0.826667,0.88311285,0.9288156,-0.19508019,-0.504591,-1.5646722,0.22255461,-0.23985091,-1.9056815,-0.45692486,0.85167205,1.7041225,-1.3800828,-1.3712413,37.260975,-13.352449
-0.70697767,-0.79293436,1.4758894,0.19026601,0.16207409,0.36489433,0.22889492,0.8054684,0.2940579,0.6909311,11.503651,14.966932,21.872244,-0.8449305,-2.7150733,-4.0885773,-0.59246093,1.5202786,-2.0890057,-0.16839261,0.13682687,-0.19283095,-2.416261,-2.8466551,1.0075692,0.117623895,0.6552685,0.10271104,-0.3720748,-1.0730537,1.2933849,-1.0336345,1.9666804,1.2571467,0.23029038,-0.47012937,-0.8055542,1.8854702,-1.7172737,-0.26262125,-1.266305,-0.97532433,-0.49851504,-0.21807748,0.4143659,-0.36031497,-0.069777615,-1.4536718,1.0774113,0.06920984,-1.5605762,0.66506237,-0.4208697,-0.3391886,-0.22135241,-0.029306639,-0.15552229,0.7634751,0.34773207,-1.3341243,0.14284642,-0.037658535,35.754105,-24.493761
-0.67786187,-0.755757,1.4514315,0.058889747,0.18594879,0.3713218,0.22680676,0.77823603,0.28681022,0.6235023,11.58132,14.957264,21.711784,-0.7425369,-3.0465937,-4.1869473,-0.7716529,1.6940259,-2.3859425,-0.2152335,0.14042239,-0.025965981,-2.891135,-3.1552231,1.1374923,0.117041215,0.8835733,0.13846116,-0.30725136,-1.0507742,1.1956469,-1.272568,1.9951676,1.4832727,0.5083692,-0.2300618,-0.6856532,2.0939693,-1.5991973,-0.42612153,-1.2066779,-0.8510613,-0.5607417,-0.5822164,0.41418478,-0.099190466,-0.06450704,-1.2991633,1.1232693,0.48276916,-1.6486738,0.5789108,-0.30994222,-0.37536904,-0.3687458,-0.27293038,-0.19418944,0.98549294,0.3221175,-1.196543,-0.074538,0.09295677,35.735405,-24.497187
-1.0166111,-0.9564885,1.9220737,0.7177247,1.5893362,0.35682148,0.19620349,0.20199257,0.8541598,0.13463035,11.359356,15.6111,16.377665,-0.4634461,-2.7594209,-3.0444152,-1.5440149,4.2183084,-4.275908,1.2926491,1.1194397,-1.8613013,-3.541136,-2.5984843,0.62344533,-0.20543696,-0.3402758,-0.29573452,-0.33534655,-0.11727206,1.9784294,-1.0484016,3.0437694,1.0974717,2.3152702,-0.80078983,0.02451262,1.225865,1.588036,-0.5081122,-1.6584692,-0.6724043,-0.50615466,1.1748108,-0.82186437,-2.12623,0.016460724,-0.80653983,0.20497845,0.7809259,-0.021041343,0.030171964,-0.35134733,-0.902722,1.0452825,0.032517634,0.45747733,-0.7357744,0.8789358,-0.24296725,0.422356,-0.7487062,25.801926,-16.773493
-1.0496202,-0.88733804,1.9107637,0.75708175,1.667309,0.37494904,0.1797547,0.104111254,0.904414,0.18866433,11.214755,15.494063,16.085663,-0.3125361,-2.5823312,-2.8551605,-1.5743549,4.334103,-4.4270816,1.3190324,0.888554,-2.1966884,-3.5734177,-2.1587496,0.8853386,-0.21618111,-0.35685852,-0.35265097,-0.4923679,-0.06503368,1.81179,-0.5389624,2.988903,1.0982422,2.572783,-1.088835,-0.038460646,0.99706125,1.2741232,-0.61635476,-2.0111172,-0.4436774,-0.56169754,1.174625,-0.93408453,-2.257045,-0.04557595,-0.7548436,-0.19837329,0.7788768,-0.2790349,-0.06511745,-0.42157492,-0.4976103,0.81060594,0.38442948,0.60336703,-0.7465806,0.9479777,-0.44913363,0.37761316,-0.70525384,25.790092,-16.779425
0.6328179,-1.2406787,0.8739126,0.98978114,-1.3154969,0.6968319,0.677211,0.44823164,-0.1478743,0.36228114,13.478708,11.425231,21.160343,1.4427971,-0.78337663,0.058112457,-0.19786286,0.8828752,0.69173104,-0.74953073,-0.5282739,3.900595,6.311696,3.5174618,-2.9629085,-1.3570002,-1.8926014,0.22385107,0.8100284,-0.0030638685,2.6856523,-1.4821883,1.4505154,1.6268754,-0.93850964,-0.23533091,-1.3313155,1.5317463,-0.9739918,-0.07565482,-0.44735855,-0.6625739,0.19198468,-0.41991687,1.7111868,-0.5050235,0.18900809,-2.6467187,-0.14122853,-0.8307137,0.7532311,2.4665353,0.027447805,0.90378195,0.66447586,-0.43687806,-1.7594055,0.10460291,1.0089887,0.24282047,-0.6474743,0.07966862,78.96841,-9.8931
0.7075956,-1.2370728,0.8705291,0.9556179,-1.3006264,0.7481387,0.7047943,0.40744197,-0.17026824,0.3440464,13.532975,11.271102,20.988874,1.2419937,-0.7504494,-0.0025710291,-0.043177515,0.96641105,0.78538585,-0.6261559,-0.3538934,3.7688293,6.6808863,3.4543645,-3.0484,-1.3421192,-1.9621431,0.28615126,1.0197946,-0.20256916,2.8280635,-1.6902598,1.2705125,1.4418566,-0.8983838,-0.24162798,-1.4007211,1.3367321,-0.81247765,-0.12532434,-0.6457369,-0.729986,0.24697745,-0.4694738,1.8807712,-0.3766736,0.17637354,-2.4650362,-0.08853828,-0.868422,0.55350786,2.2820106,-0.04444358,1.0125465,0.53267384,-0.3718314,-1.5731558,-0.074628085,0.9464229,0.28778464,-0.5620045,-0.21029821,78.97317,-9.891241
0.2332586,1.767038,-0.056098938,2.0211039,0.4314406,0.2612598,-1.4520876,1.1054332,-0.64965284,-0.16338836,-1.0564088,1.1854385,-6.663135,9.84248,-0.61878484,-0.17781849,-4.9431944,7.904302,-1.0460693,0.7133565,-3.367191,1.4038564,-3.811935,3.418721,-2.315385,4.5102916,-1.5971738,-0.73420876,3.162722,-1.0170547,-1.067249,-0.6705494,0.12155914,0.06868905,-0.016088285,0.9452873,-2.2591066,-0.3862371,-1.2938565,1.7644044,-1.0514996,-2.2080212,-1.0756348,1.0971127,-0.2090133,0.56393427,-1.0513021,3.6642256,1.3200895,1.6284956,0.935489,0.8280246,-1.0767121,-0.0179011,-1.8515376,0.2941657,1.4324318,0.9193356,0.33354807,1.6506717,-1.3212186,-0.7990271,18.247177,45.91873
0.2714193,0.90559614,-1.0564951,0.81085646,-0.1455859,-0.35723895,2.0811725,0.56370056,-0.5483278,-0.9875809,5.9834,7.915383,-5.9228177,10.3380995,8.584528,-6.7968173,14.254161,1.3666668,-1.3381068,-0.15846273,-0.34777066,1.7456594,-0.35040402,-0.3487608,0.5298332,-0.34403172,-0.11826887,-1.5519061,1.0766127,-1.460466,1.053652,-2.0611115,-0.8948648,0.13790637,2.1077955,-0.20493786,-0.19244415,-0.032471277,-0.39310765,-0.43415082,1.312483,0.08839741,0.39029863,0.18698284,-0.7650279,0.6576203,-1.7936286,1.0190102,-0.12151507,-0.92041427,0.6580043,-0.04250325,-0.5558735,-0.5741254,1.6492634,0.42311147,0.33789575,1.1422865,1.6960053,-0.0085164495,-0.85202014,0.18290696,2.0498433,-85.72772
0.28048906,0.8843504,-1.038954,0.78845036,-0.12526602,-0.34174186,2.0828412,0.63166726,-0.5694299,-1.0455326,6.0579944,7.9450374,-5.876396,10.350763,8.605371,-6.7714643,14.265334,1.4125217,-1.3644257,-0.19843526,-0.3800494,1.7859495,-0.43316066,-0.37802404,0.5246315,-0.32647154,-0.14005588,-1.4263446,1.1567605,-1.3978957,1.0655,-2.1149554,-0.96991044,0.16999236,2.2423933,-0.17236005,-0.19395864,-0.044232447,-0.44199765,-0.55986136,1.3938004,0.10401315,0.36286175,0.2157854,-0.76832074,0.621774,-1.7928251,1.1282094,-0.1999708,-0.99640363,0.6814099,-0.10229287,-0.5897477,-0.59353346,1.5998932,0.3735619,0.3275596,1.1511451,1.606019,0.09088693,-0.8756229,0.19046429,2.0459094,-85.73687
1.6476548,1.576718,0.96014404,1.1682569,2.0833976,0.7506793,-1.4978995,0.6970557,0.47215587,-1.2379353,-0.93986166,0.90467215,-3.996981,-5.5159016,1.0052273,0.32995874,-3.0432794,9.290134,0.8194466,-0.9554812,-0.5415576,-1.9020185,1.2944819,-1.5205331,2.1960733,-1.2474695,-1.1592057,1.4737288,1.6143504,-0.092259936,-0.52876645,-0.4978021,-0.7954538,1.4031935,2.1605208,0.7332788,-0.4635674,1.6254376,-1.4011489,1.3639835,1.2334132,0.4013749,-0.18303959,-0.26153803,0.2683966,0.27497977,-0.4785292,-0.13282019,0.028022751,0.69827056,-0.08788091,0.12576453,0.4975601,-0.5650153,-1.0798433,-0.72931075,1.841751,-0.4857894,-0.24316922,-0.13118245,-0.034835935,-0.3758602,7.249672,24.6836
1.526187,2.000999,0.23256037,1.3341578,0.72968245,0.23287445,-1.4534192,0.43701357,-1.5876918,-1.1031485,-0.825423,1.4991049,-8.123334,11.438642,-4.0790057,2.234948,-2.580306,6.393248,-0.33054996,-0.8765275,-2.4143946,-1.305897,-3.5792246,3.1786044,-2.5016367,0.42719883,0.4631432,1.4825468,0.62389344,-1.2832118,1.8099856,0.06906831,0.67724234,0.707905,-0.50627726,1.3551717,-1.5966452,2.646363,-0.43395102,0.54344034,-0.39316073,-0.16351925,1.3891711,-0.483443,0.8407621,0.5898276,1.3144602,1.2646816,-0.27163288,0.90616655,-0.57431924,-0.32043582,0.8978551,-0.07104458,-1.8145984,-1.5641816,2.511271,2.5110414,-1.6187032,1.3189648,-2.0118392,-0.7031201,20.29033,40.388123
1.5175891,1.9928654,0.22161785,1.342322,0.71591663,0.24721509,-1.4170785,0.43909013,-1.5615684,-1.1646843,-0.77028716,1.6219842,-8.0521145,11.335785,-4.0586514,2.1989932,-2.5570292,6.4101305,-0.27315253,-0.8710166,-2.4146528,-1.3015522,-3.55243,3.1948915,-2.560833,0.46878615,0.5008626,1.5195297,0.6298331,-1.339389,1.8799989,0.08345672,0.71395665,0.735677,-0.4446619,1.3654162,-1.5504458,2.7032235,-0.48887873,0.45308512,-0.3748977,-0.1532353,1.32443,-0.5298053,0.83035386,0.6501042,1.3341663,1.3324323,-0.27322873,0.9239767,-0.5252802,-0.3158882,0.9467759,-0.101850644,-1.782838,-1.5701805,2.4720447,2.5620856,-1.6023434,1.3733573,-1.9251369,-0.7948701,20.28362,40.389977
-0.2552626,1.6374115,1.0534827,1.3781265,-1.3449838,-2.26987,-1.1483059,-0.3906595,-0.5089863,0.9669137,-2.9590147,2.233083,-6.991247,17.09684,-6.079755,2.0797155,-2.035262,1.5366875,-0.9620655,-0.7611962,-0.26311848,1.3276231,0.19538109,-1.4315268,-0.24978034,9.88585,-7.1445065,-4.5747194,-1.2851373,-5.465404,-2.0132418,-0.04995346,0.27063876,-0.11661007,-2.158617,0.7530302,-1.3511088,-1.3677093,2.1023707,-0.24546607,-1.4063067,-0.49529302,-0.80506974,-2.461961,-2.4966376,-1.3715739,0.33974284,-0.9397838,-2.0065444,-0.67736506,-2.0139086,0.6295038,2.0876646,-0.124361545,-0.99452025,-0.41790769,0.37019575,1.1086807,0.46993494,0.27218342,0.43616632,0.6807505,16.85764,58.13621
1.7166193,-1.1917892,-1.332375,1.4792415,0.55307484,-0.9248246,1.3339374,0.85784197,-0.592148,0.24918774,3.9888437,-0.7132619,-3.4514518,1.3585731,11.696691,-6.092579,-2.7215204,0.94772977,-0.65785974,1.321268,4.8778086,3.1426034,-2.2826345,0.19721577,-2.4392102,0.66871595,1.1499035,-0.3472126,1.3877835,-1.4845077,4.0269713,2.3717628,-3.3524482,5.399074,1.0010215,-0.4164612,1.757857,3.2662306,7.510703,5.0253577,-0.1057065,2.5512736,7.504087,-3.7546618,1.0716461,-1.0352148,0.44006994,0.9055355,2.9592078,-0.67766285,0.6849546,-1.6919428,0.96264863,0.27326044,-0.51933986,-0.9933157,2.2120986,-0.7422278,2.1133144,-0.6709725,0.07592811,2.8607488,-9.3176,80.2627
