GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	neuro_ceoff	neuro_ELBO_gain	neuro_pval	neuro_FDR
Aamdc_9	4303	1616	3.340e-01	4.728e+00	4.072e+00	1.943e+00	8.074e-01	2.038e-01	3.225e-01
Aamdc_10	8369	1917	3.237e-01	5.757e+00	3.824e+00	8.307e-01	-7.324e-02	1.000e+00	1.000e+00
Aasdhppt_2	8760	2440	4.357e-01	4.647e+00	4.517e+00	1.195e+00	9.209e-01	1.747e-01	2.861e-01
Abat_3	2909	1028	3.174e-01	1.053e+00	3.564e+00	3.044e+00	4.656e+00	2.278e-03	8.629e-03
Abca3_4	4663	1090	5.207e-01	2.980e+00	4.138e+00	5.542e-01	5.522e-01	2.933e-01	4.142e-01
Abhd10_1	46169	2005	6.598e-01	-7.977e+00	3.913e+00	1.151e+00	1.056e+00	1.462e-01	2.504e-01
Abhd10_2	12338	6061	5.830e-01	4.764e+00	3.326e+00	3.378e+00	1.018e+01	6.398e-06	5.060e-05
Abhd14a_1	13774	3794	5.436e-01	-3.797e+00	5.993e+00	4.955e-01	1.553e+00	7.798e-02	1.569e-01
Abhd14a_3	13509	3529	5.415e-01	-3.943e+00	5.811e+00	6.168e-01	4.502e-01	3.427e-01	4.662e-01
Abi1_8	10442	1589	6.784e-01	-1.424e+00	3.700e+00	-7.315e-01	3.389e-01	4.104e-01	5.440e-01
Abi2_2	8718	3841	7.137e-01	4.398e+00	3.730e+00	-2.070e-01	6.919e-01	2.395e-01	3.602e-01
Abi2_7	6015	1026	6.680e-01	-1.840e+00	3.378e+00	-4.114e-01	4.033e-01	3.691e-01	4.957e-01
Ablim1_3	4392	1333	3.610e-01	9.398e-01	3.863e+00	3.275e+00	4.932e+00	1.685e-03	6.754e-03
Ablim1_7	1768	820	3.216e-01	-5.308e+00	4.850e+00	-9.190e-01	7.114e-01	2.329e-01	3.530e-01
Ablim2_4	3432	1364	3.133e-01	6.135e-01	3.418e+00	6.221e+00	1.143e+01	1.738e-06	1.670e-05
Ablim2_6	3647	698	2.988e-01	-8.375e+00	3.582e+00	3.544e+00	2.073e+00	4.176e-02	9.505e-02
Ablim2_8	1577	405	2.988e-01	-6.942e+00	3.655e+00	1.515e+00	-2.316e-01	1.000e+00	1.000e+00
Ablim2_nmdSE_1	1541	557	2.407e-01	-5.852e+00	3.192e+00	-1.177e+00	1.562e-01	5.762e-01	7.128e-01
Ablim3_5	9608	4778	6.017e-01	7.492e+00	2.639e+00	-1.016e+00	7.900e-01	2.087e-01	3.275e-01
Abtb1_1	3558	991	3.610e-01	2.090e+00	5.830e+00	-1.381e+00	5.762e-01	2.831e-01	4.058e-01
Acad8_2	4954	1893	2.739e-01	6.044e+00	3.568e+00	4.711e-01	-3.508e-01	1.000e+00	1.000e+00
Acad9_1	7731	2878	5.083e-01	5.603e+00	4.221e+00	-1.374e+00	1.000e+00	1.573e-01	2.672e-01
Acbd5_5	5878	2574	5.311e-01	5.458e+00	3.275e+00	2.588e-01	3.652e-01	3.927e-01	5.240e-01
Acin1_7	2641	1035	6.826e-01	-4.177e+00	2.905e+00	-3.930e-01	5.839e-01	2.799e-01	4.035e-01
Acin1_12	3827	1051	4.398e-01	-2.534e+00	5.313e+00	6.274e-01	-4.253e-01	1.000e+00	1.000e+00
Acly_6	25810	3664	9.149e-01	-9.090e-01	1.675e+00	-6.525e-01	6.869e+00	2.101e-04	1.136e-03
Acot8_1	5661	1829	2.946e-01	8.458e-01	7.221e+00	-4.677e-01	4.712e-01	3.317e-01	4.536e-01
Acsf3_1	5265	1520	4.004e-01	4.300e-01	6.187e+00	1.461e+00	-9.944e-01	1.000e+00	1.000e+00
Acsl3_1	23875	3752	8.610e-01	-4.123e-01	3.819e+00	-4.337e-01	-3.076e-01	1.000e+00	1.000e+00
Acss2_2	6637	3091	2.801e-01	8.261e+00	4.133e+00	-3.451e+00	3.753e+00	6.150e-03	1.976e-02
Actl6b_4	33225	16633	9.585e-01	5.019e+00	2.514e+00	-9.922e-01	4.393e+00	3.037e-03	1.106e-02
Actr3b_2	2716	712	3.589e-01	3.805e+00	3.978e+00	-1.812e+00	8.076e-01	2.038e-01	3.225e-01
Adamts10_3	4787	1979	4.212e-01	4.856e+00	3.657e+00	-1.451e+00	2.273e+00	3.299e-02	7.865e-02
Adck4_2	5023	2458	2.863e-01	4.861e+00	4.076e+00	-1.059e+00	1.325e+00	1.036e-01	1.941e-01
Adcyap1r1_3	8679	2998	5.851e-01	2.182e+00	4.270e+00	3.110e+00	7.601e+00	9.659e-05	5.697e-04
Adcyap1r1_4	7875	2194	5.809e-01	1.311e+00	4.059e+00	2.864e+00	6.915e+00	2.002e-04	1.094e-03
Add1_2	132029	6331	9.689e-01	7.803e+00	2.386e+00	-7.620e-01	-6.625e+00	1.000e+00	1.000e+00
Add1_4	128394	2696	9.668e-01	4.697e+00	3.035e+00	1.665e-01	1.416e-01	5.946e-01	7.304e-01
Add1_6	28394	5390	9.378e-01	-5.808e+00	3.400e+00	-1.272e-01	1.729e-01	5.566e-01	6.934e-01
Add1_7	27563	4584	9.232e-01	-6.547e+00	4.199e+00	1.067e+00	8.633e-01	1.889e-01	3.044e-01
Adgrb2_3	2439	405	3.112e-01	-8.096e+00	4.369e+00	4.009e+00	4.822e+00	1.899e-03	7.412e-03
Adgrb3_4	25250	4057	6.349e-01	5.652e+00	4.796e+00	-1.758e+00	9.580e-01	1.663e-01	2.761e-01
Adgrl2_7	16343	257	5.685e-01	1.126e+00	2.235e+00	7.309e-01	7.373e-01	2.246e-01	3.434e-01
Adgrl2_10	29823	808	6.017e-01	-1.602e+00	3.830e+00	8.004e-01	6.592e-03	9.086e-01	1.000e+00
Adgrl2_16	5604	767	4.959e-01	-2.167e+00	3.388e+00	3.397e+00	1.438e+01	8.229e-08	9.932e-07
Adgrl2_21	4030	700	4.772e-01	-2.142e-01	3.032e+00	-4.652e-01	6.077e-01	2.703e-01	3.924e-01
Adpgk_1	7514	3668	3.817e-01	5.421e+00	4.457e+00	-7.726e-01	-9.224e-01	1.000e+00	1.000e+00
Adprm_1	8962	898	2.635e-01	3.825e+00	3.798e+00	-2.044e+00	1.543e+00	7.892e-02	1.585e-01
Adsl_4	8365	3258	5.373e-01	6.482e+00	2.901e+00	-1.119e+00	2.671e-01	4.649e-01	5.920e-01
Aen_1	8099	4477	3.548e-01	1.508e+00	5.883e+00	2.782e+00	2.968e+00	1.483e-02	4.051e-02
Aen_2	8642	5020	3.568e-01	1.187e+00	5.717e+00	2.627e+00	2.538e+00	2.426e-02	6.053e-02
Afap1_1	9577	3453	5.851e-01	4.958e+00	3.571e+00	3.875e+00	9.909e+00	8.516e-06	6.500e-05
Afg3l1_1	9423	3111	5.041e-01	4.485e+00	4.674e+00	6.837e-01	-5.635e-01	1.000e+00	1.000e+00
Agbl5_3	11192	1598	4.834e-01	-8.080e+00	4.200e+00	1.153e+00	1.078e+00	1.420e-01	2.461e-01
Agrn_7	22024	1177	8.278e-01	2.284e-01	2.839e+00	1.797e+00	5.535e+00	8.772e-04	3.826e-03
Agrn_8	12621	1031	7.967e-01	1.074e+00	3.017e+00	5.350e+00	2.780e+01	8.902e-14	2.432e-12
Agrn_10	26839	5992	8.320e-01	-2.422e+00	1.714e+00	4.814e-01	3.254e+00	1.074e-02	3.124e-02
Agrn_11	21828	981	8.278e-01	-7.952e-01	3.104e+00	5.094e+00	2.944e+01	1.678e-14	5.280e-13
Agtpbp1_6	5285	2443	4.440e-01	4.160e+00	4.280e+00	9.909e-01	-6.255e-01	1.000e+00	1.000e+00
Agtpbp1_8	8052	1389	4.440e-01	2.345e+00	4.984e+00	2.698e+00	1.818e+00	5.652e-02	1.215e-01
Ahcyl1_3	7304	3754	6.203e-01	6.836e+00	3.187e+00	-2.166e+00	5.497e+00	9.145e-04	3.972e-03
Ahi1_2	24570	3842	7.863e-01	5.124e+00	2.715e+00	-3.532e-01	-1.061e+00	1.000e+00	1.000e+00
Akr7a5_2	12568	3111	5.602e-01	5.060e+00	2.465e+00	-3.005e+00	1.070e+01	3.721e-06	3.192e-05
Aktip_3	9320	1772	7.303e-01	-8.112e+00	3.519e+00	1.097e+00	7.817e-01	2.112e-01	3.296e-01
Alcam_1	6811	957	5.539e-01	-9.253e-01	3.307e+00	-2.773e+00	1.052e+01	4.491e-06	3.748e-05
Aldh3a2_1	20568	914	3.402e-01	-4.224e+00	4.881e+00	2.687e+00	2.837e+00	1.722e-02	4.582e-02
Aldh3a2_2	4445	1688	3.361e-01	6.456e+00	3.121e+00	-4.313e-01	1.479e-01	5.865e-01	7.221e-01
Aldh4a1_1	4084	2254	2.531e-01	3.475e+00	6.032e+00	2.002e+00	9.670e-01	1.643e-01	2.749e-01
Aldh7a1_7	4282	2010	2.697e-01	7.549e+00	4.144e+00	-2.444e+00	1.449e+00	8.872e-02	1.731e-01
Alg14_2	6720	2564	2.780e-01	7.322e+00	4.310e+00	-2.027e+00	2.168e+00	3.729e-02	8.719e-02
Alg3_2	12407	4511	4.668e-01	4.804e+00	5.059e+00	1.730e+00	5.059e-01	3.145e-01	4.353e-01
Alg3_5	15858	6497	4.855e-01	5.454e+00	4.321e+00	5.116e-01	4.102e-02	7.746e-01	9.252e-01
Alg9_2	6857	1923	5.726e-01	2.823e+00	4.259e+00	-4.751e-01	9.180e-02	6.683e-01	8.113e-01
Alg9_6	28950	5093	6.286e-01	5.780e+00	3.638e+00	9.060e-02	1.464e+00	8.707e-02	1.705e-01
Alkbh3_3	5543	1938	3.797e-01	6.578e-01	5.666e+00	1.409e+00	3.596e-01	3.964e-01	5.275e-01
Alkbh7_2	21683	9150	6.577e-01	5.707e+00	4.019e+00	7.835e-01	1.635e+00	7.058e-02	1.462e-01
Ambra1_7	8938	721	5.124e-01	4.959e-01	4.349e+00	6.008e-01	-4.854e-01	1.000e+00	1.000e+00
Amn1_3	11685	4373	6.701e-01	2.219e+00	4.716e+00	2.332e+00	4.831e+00	1.881e-03	7.368e-03
Amn1_5	18863	3008	6.826e-01	-7.119e-01	2.852e+00	9.578e-01	3.086e+00	1.298e-02	3.602e-02
Amn1_7	22580	6725	6.929e-01	3.877e+00	4.290e+00	1.453e-01	-9.756e-01	1.000e+00	1.000e+00
Anapc15_1	2922	1602	4.336e-01	5.718e+00	2.190e+00	4.140e-01	-1.147e-02	1.000e+00	1.000e+00
Anapc16_4	10357	1632	6.598e-01	-7.397e+00	3.239e+00	1.331e+00	1.396e+00	9.474e-02	1.804e-01
Angel2_1	13080	1652	4.627e-01	5.229e+00	3.153e+00	2.449e+00	2.758e+00	1.884e-02	4.925e-02
Angel2_3	10510	2551	4.627e-01	6.481e+00	3.255e+00	-1.181e+00	3.032e-01	4.361e-01	5.645e-01
Angel2_5	11304	5315	4.959e-01	3.025e+00	6.464e+00	5.695e-02	4.268e-01	3.556e-01	4.812e-01
Ank2_3	19231	823	8.693e-01	-2.564e+00	3.314e+00	2.700e+00	1.185e+01	1.131e-06	1.151e-05
Ank2_9	35192	8230	8.610e-01	6.698e-01	2.496e+00	-5.900e-01	1.412e+00	9.285e-02	1.778e-01
Ank2_11	48413	2180	7.884e-01	-9.020e-01	4.744e+00	-2.781e+00	9.035e+00	2.129e-05	1.493e-04
Ank2_13	29335	5628	8.776e-01	1.343e+00	2.049e+00	1.024e+00	6.766e+00	2.346e-04	1.249e-03
Ank2_14	10160	2406	8.755e-01	-1.621e+00	3.367e+00	-6.093e-01	1.612e+00	7.258e-02	1.495e-01
Ank3_10	13049	2217	6.598e-01	-8.229e+00	2.679e+00	1.033e+00	8.447e-01	1.937e-01	3.094e-01
Ankfy1_5	4599	2006	4.585e-01	4.354e+00	3.429e+00	3.231e+00	5.750e+00	6.960e-04	3.127e-03
Ankrd10_nmdSE_1	15445	1942	8.444e-01	-6.536e+00	4.355e+00	2.243e+00	5.873e+00	6.097e-04	2.800e-03
Ankrd10_nmdSE_2	16267	2764	8.714e-01	-4.666e+00	4.404e+00	2.111e+00	6.939e+00	1.950e-04	1.074e-03
Ankrd11_nmdSE_1	4273	844	4.212e-01	-4.196e+00	4.227e+00	9.669e-01	3.208e-01	4.231e-01	5.529e-01
Ankrd12_2	22186	6645	8.216e-01	2.621e+00	3.000e+00	2.949e+00	2.117e+01	7.671e-11	1.502e-09
Ankrd16_nmdSE_1	5958	1542	4.398e-01	-8.950e-01	5.419e+00	-2.243e+00	2.073e+00	4.175e-02	9.505e-02
Ankrd16_nmdSE_2	5395	979	4.357e-01	-1.473e+00	4.281e+00	-1.910e+00	2.568e+00	2.344e-02	5.878e-02
Ankrd17_1	7561	3898	4.772e-01	-2.567e+00	5.587e+00	1.684e-01	5.176e-01	3.090e-01	4.308e-01
Ankrd42_1	5004	1218	2.967e-01	7.009e-01	5.287e+00	8.208e-01	6.748e-01	2.453e-01	3.677e-01
Ankrd54_1	38008	1400	5.954e-01	-8.095e+00	4.134e+00	9.292e-01	1.241e+00	1.151e-01	2.104e-01
Ankrd54_2	8293	4327	5.456e-01	2.514e+00	2.040e+00	3.042e-01	5.171e-01	3.092e-01	4.308e-01
Ankrd54_nmdSE_1	6881	2915	5.436e-01	1.701e+00	1.906e+00	2.140e-01	1.090e+00	1.398e-01	2.436e-01
Anks1b_7	8399	4527	4.938e-01	3.967e+00	3.408e+00	9.460e-01	8.730e-01	1.864e-01	3.015e-01
Anks3_3	4694	1646	4.876e-01	1.818e+00	4.241e+00	-5.875e-01	4.358e-01	3.505e-01	4.762e-01
Anks3_11	10611	2114	5.207e-01	2.103e+00	5.721e+00	5.537e-02	2.749e-01	4.584e-01	5.853e-01
Anks3_16	7437	3085	5.021e-01	4.128e+00	5.557e+00	-1.231e+00	-1.170e+00	1.000e+00	1.000e+00
Anks3_18	5644	2596	4.896e-01	3.657e+00	5.508e+00	-1.272e+00	1.743e+00	6.188e-02	1.311e-01
Ap1ar_2	3868	916	5.166e-01	-5.233e+00	4.341e+00	1.453e-01	-2.957e-01	1.000e+00	1.000e+00
Ap1b1_4	17882	1606	7.573e-01	4.479e-01	3.327e+00	6.848e+00	5.639e+01	2.400e-26	1.779e-24
Ap2a1_2	7715	2896	8.299e-01	1.371e+00	3.399e+00	2.272e+00	1.033e+01	5.482e-06	4.411e-05
Ap2b1_6	7485	1169	5.145e-01	1.714e+00	4.056e+00	2.918e+00	4.853e+00	1.836e-03	7.274e-03
Ap5s1_1	8742	1517	3.444e-01	-4.712e+00	5.962e+00	-5.293e-01	1.296e+00	1.074e-01	1.994e-01
Apba1_1	23816	4136	7.759e-01	3.598e+00	2.643e+00	-5.206e-01	9.912e-01	1.591e-01	2.695e-01
Apbb1_5	31059	396	9.730e-01	-5.289e+00	1.576e+00	2.257e+00	3.223e+01	9.817e-16	3.397e-14
Apbb2_8	5821	2966	5.373e-01	5.976e+00	3.414e+00	-9.437e-01	-8.008e-01	1.000e+00	1.000e+00
Apc_4	4430	1848	4.917e-01	4.513e+00	3.574e+00	5.382e-01	1.797e-01	5.489e-01	6.856e-01
Apeh_4	12633	6866	5.788e-01	6.486e+00	4.227e+00	3.081e-01	1.660e-02	8.554e-01	1.000e+00
Apip_1	7912	2374	4.461e-01	7.470e+00	4.725e+00	-5.085e+00	1.366e+01	1.722e-07	1.986e-06
Aplp2_2	43981	13894	9.336e-01	-7.574e-01	2.817e+00	2.104e+00	2.361e+01	6.362e-12	1.467e-10
Aplp2_3	30549	7462	9.170e-01	1.622e+00	2.513e+00	7.644e-01	3.355e+00	9.582e-03	2.842e-02
Apmap_2	3533	819	3.755e-01	-8.169e+00	4.016e+00	2.219e+00	2.044e+00	4.319e-02	9.787e-02
Appl1_5	3940	1651	4.959e-01	4.760e+00	3.263e+00	1.695e+00	1.646e+00	6.966e-02	1.446e-01
Arfgap1_2	8159	5892	7.282e-01	4.890e+00	2.646e+00	8.981e-01	6.689e-02	7.145e-01	8.614e-01
Arfgap1_5	8597	6330	7.303e-01	4.674e+00	2.643e+00	8.780e-01	1.673e+00	6.734e-02	1.406e-01
Arfgap1_7	3963	1538	6.950e-01	-2.793e+00	3.625e+00	7.920e+00	8.571e+01	3.631e-39	9.422e-37
Arfip2_2	22751	10341	6.680e-01	6.887e+00	2.668e+00	-2.181e+00	5.738e+00	7.048e-04	3.153e-03
Arfip2_nmdSE_1	18950	6540	6.680e-01	4.460e+00	1.992e+00	-1.889e+00	8.994e+00	2.223e-05	1.538e-04
Arfrp1_9	15273	4479	7.054e-01	2.893e+00	4.324e+00	-4.614e-01	2.196e+00	3.610e-02	8.496e-02
Arhgap12_3	21747	15244	5.788e-01	5.914e+00	4.664e+00	-1.629e+00	2.508e+00	2.512e-02	6.238e-02
Arhgap12_4	3641	960	4.938e-01	-5.610e+00	4.314e+00	1.508e+00	3.418e-01	4.084e-01	5.420e-01
Arhgap12_5	10705	3519	5.456e-01	1.022e+00	5.799e+00	3.801e+00	7.920e+00	6.890e-05	4.283e-04
Arhgap12_9	6927	424	5.498e-01	1.837e-01	1.771e+00	-2.011e-02	5.186e-01	3.085e-01	4.308e-01
Arhgap1_5	7885	2121	7.676e-01	3.950e+00	2.793e+00	9.470e-01	1.424e+00	9.151e-02	1.759e-01
Arhgap33_1	16055	5904	9.461e-01	7.327e-01	1.879e+00	-8.301e-01	7.963e+00	6.588e-05	4.136e-04
Arhgap33_4	15352	5201	9.461e-01	8.191e-01	1.876e+00	-8.008e-01	7.387e+00	1.212e-04	6.991e-04
Arhgap44_3	22277	638	5.602e-01	-4.784e+00	5.191e+00	7.229e+00	1.686e+01	6.373e-09	9.451e-08
Arhgef10l_nmdSE_2	3171	782	3.714e-01	-6.457e+00	5.382e+00	8.407e-01	-1.361e-01	1.000e+00	1.000e+00
Arhgef15_2	3032	930	3.216e-01	4.313e+00	3.963e+00	-1.468e+00	1.550e-01	5.776e-01	7.138e-01
Arhgef40_6	3169	530	4.274e-01	-1.511e+00	3.873e+00	7.751e-01	5.447e-01	2.966e-01	4.183e-01
Arhgef40_7	4952	1395	4.440e-01	3.591e+00	3.796e+00	1.249e+00	5.764e-01	2.830e-01	4.058e-01
Arhgef7_4	5531	3788	6.411e-01	3.637e+00	3.753e+00	5.132e+00	2.622e+01	4.453e-13	1.155e-11
Arhgef9_2	23529	681	5.311e-01	-1.588e+00	5.533e+00	1.796e+00	7.886e-01	2.092e-01	3.275e-01
Armc8_4	10489	5353	7.324e-01	6.181e+00	3.101e+00	-5.294e-01	1.686e+00	6.635e-02	1.394e-01
Armc9_4	9355	2187	4.315e-01	5.727e+00	3.516e+00	2.381e+00	3.265e+00	1.061e-02	3.111e-02
Armcx1_1	4755	1490	5.788e-01	3.052e+00	3.050e+00	7.622e-02	1.311e+00	1.055e-01	1.969e-01
Armcx1_2	4495	2344	5.871e-01	3.547e+00	3.698e+00	-4.243e-01	-4.124e-01	1.000e+00	1.000e+00
Armcx1_3	3522	1371	5.726e-01	2.191e+00	3.422e+00	-9.489e-01	1.330e+00	1.029e-01	1.931e-01
Armcx1_4	5212	2635	5.913e-01	3.864e+00	4.105e+00	1.243e+00	1.533e+00	7.990e-02	1.598e-01
Armcx1_5	6825	4674	5.975e-01	2.830e+00	3.216e+00	-1.050e+00	1.093e+00	1.393e-01	2.430e-01
Armcx1_6	4808	2657	5.871e-01	2.995e+00	3.781e+00	-4.644e-01	-3.179e-01	1.000e+00	1.000e+00
Armcx2_1	17270	7837	8.942e-01	5.377e+00	2.836e+00	-8.154e-01	1.218e+00	1.186e-01	2.152e-01
Arrdc3_1	10443	5370	6.224e-01	4.562e+00	3.426e+00	2.436e+00	6.488e+00	3.156e-04	1.590e-03
Arvcf_2	12393	5397	7.261e-01	1.319e+00	4.584e+00	1.824e+00	4.891e+00	1.763e-03	7.038e-03
Arvcf_5	10424	1140	6.784e-01	9.289e-01	3.018e+00	4.549e-02	7.373e-02	7.010e-01	8.470e-01
Asap1_4	5153	1683	4.544e-01	2.341e+00	4.047e+00	-2.477e+00	4.682e+00	2.213e-03	8.475e-03
Ascc1_2	11810	3656	5.353e-01	6.617e+00	3.614e+00	-3.059e+00	7.456e+00	1.126e-04	6.568e-04
Asph_5	9726	2594	5.996e-01	3.413e+00	3.470e+00	4.751e+00	1.763e+01	2.878e-09	4.526e-08
Aspscr1_9	11261	5513	6.992e-01	7.201e+00	3.451e+00	-8.264e-01	3.906e-03	9.296e-01	1.000e+00
Atat1_4	49611	18475	9.855e-01	1.730e-01	1.358e+00	-6.362e-01	1.021e+01	6.186e-06	4.939e-05
Atat1_nmdSE_1	37498	6170	9.834e-01	-6.080e+00	3.335e+00	-7.942e-01	1.984e+00	4.635e-02	1.026e-01
Atat1_nmdSE_2	29531	13272	9.855e-01	5.783e+00	3.603e+00	-6.606e-01	7.539e-01	2.195e-01	3.380e-01
Atf2_8	11810	2682	8.589e-01	-3.621e+00	3.074e+00	2.569e+00	2.220e+01	2.674e-11	5.782e-10
Atf2_10	24300	10475	8.859e-01	1.546e+00	3.397e+00	-1.626e-01	6.152e-01	2.673e-01	3.905e-01
Atg13_4	7505	2164	5.851e-01	1.427e+00	2.145e+00	1.168e+00	3.413e+00	8.988e-03	2.704e-02
Atg13_5	9596	1702	6.556e-01	-5.953e+00	4.198e+00	-1.013e+00	1.259e+00	1.125e-01	2.074e-01
Atg16l1_2	6232	1880	6.515e-01	4.247e+00	3.762e+00	1.105e+00	1.535e+00	7.978e-02	1.598e-01
Atg16l1_4	4355	1027	6.037e-01	-6.625e+00	4.355e+00	3.533e+00	8.981e+00	2.254e-05	1.550e-04
Atp11b_6	1106	579	3.029e-01	6.875e+00	1.610e+00	-3.650e+00	5.542e+00	8.704e-04	3.812e-03
Atp2c1_4	3097	411	6.452e-01	1.511e-01	1.725e+00	7.687e-01	1.684e+00	6.647e-02	1.394e-01
Atp5h_4	42466	9041	9.917e-01	-3.652e+00	9.604e-01	2.425e-02	-2.480e-01	1.000e+00	1.000e+00
Atp5s_1	5588	1457	3.859e-01	1.456e+00	4.578e+00	2.550e+00	2.450e+00	2.684e-02	6.535e-02
Atp5sl_nmdSE_1	7139	1241	5.041e-01	-7.347e+00	4.313e+00	9.873e-01	1.292e+00	1.080e-01	1.998e-01
Atp6v1h_5	34665	8075	9.274e-01	-2.494e+00	3.020e+00	-8.603e-01	2.902e+00	1.598e-02	4.289e-02
Atp8a1_3	1670	626	3.672e-01	3.640e+00	3.254e+00	1.443e+00	3.481e-01	4.040e-01	5.370e-01
Atp9b_2	2496	1158	3.278e-01	5.363e+00	3.330e+00	1.987e-01	6.018e-02	7.286e-01	8.734e-01
Atp9b_7	2814	1007	3.154e-01	2.670e+00	4.586e+00	3.297e+00	3.525e+00	7.924e-03	2.434e-02
Atpaf2_2	7819	4677	4.336e-01	6.686e+00	3.564e+00	8.863e-01	7.637e-01	2.165e-01	3.344e-01
Atrx_4	9720	853	7.822e-01	-7.225e+00	4.602e+00	3.277e-01	4.854e-01	3.245e-01	4.450e-01
Atrx_7	22389	3851	8.714e-01	-3.144e+00	3.918e+00	1.398e+00	3.407e+00	9.042e-03	2.706e-02
Atrx_8	20386	7177	8.631e-01	-2.235e-01	3.189e+00	9.689e-01	4.447e+00	2.860e-03	1.057e-02
Atrx_9	17797	2686	8.651e-01	-2.996e+00	4.277e+00	1.484e+00	5.108e+00	1.392e-03	5.690e-03
Atrx_10	18027	5022	8.610e-01	5.126e-01	3.704e+00	1.035e+00	2.558e+00	2.372e-02	5.932e-02
Atrx_12	22213	7102	8.672e-01	3.921e+00	3.014e+00	-2.103e-01	1.485e+00	8.478e-02	1.673e-01
Atrx_13	16440	2905	8.631e-01	-2.951e+00	4.435e+00	1.688e+00	4.528e+00	2.619e-03	9.743e-03
Atxn2_5	8966	1811	5.726e-01	-1.634e+00	4.244e+00	5.908e+00	2.935e+01	1.844e-14	5.598e-13
Atxn2_7	13230	2336	6.473e-01	-1.258e+00	3.755e+00	1.818e+00	4.405e+00	2.995e-03	1.098e-02
Atxn2_10	6246	1267	5.249e-01	-1.031e+00	3.292e+00	-7.182e-01	5.767e-01	2.829e-01	4.058e-01
Atxn7l1_2	5363	1741	3.423e-01	-2.086e+00	6.901e+00	4.950e+00	7.369e+00	1.235e-04	7.081e-04
Atxn7l1_5	11695	2354	3.714e-01	7.174e+00	3.389e+00	-4.215e-02	-3.999e-01	1.000e+00	1.000e+00
Aup1_2	19146	6880	7.718e-01	6.193e+00	3.389e+00	-9.312e-01	2.840e+00	1.716e-02	4.580e-02
Azin1_3	21971	3187	8.402e-01	-6.877e+00	3.870e+00	7.456e-01	1.892e+00	5.177e-02	1.120e-01
B4galt2_4	14505	3165	6.867e-01	6.294e+00	3.501e+00	-4.333e-01	-3.022e-01	1.000e+00	1.000e+00
B4galt3_1	6445	1253	6.369e-01	-3.997e+00	2.506e+00	-4.805e-01	2.778e-01	4.560e-01	5.829e-01
B9d1_1	5357	2498	3.382e-01	5.594e+00	3.995e+00	2.382e-01	5.410e-01	2.982e-01	4.201e-01
B9d1_4	5323	2464	3.402e-01	5.988e+00	4.738e+00	-1.129e+00	-1.092e+00	1.000e+00	1.000e+00
B9d1_5	6947	3254	3.382e-01	6.543e+00	4.759e+00	-1.715e+00	1.487e+00	8.458e-02	1.673e-01
BC003331_3	2706	1790	2.303e-01	8.990e+00	3.124e+00	-3.871e+00	4.430e+00	2.915e-03	1.073e-02
BC017643_3	3201	962	3.465e-01	-6.272e+00	4.822e+00	-1.593e+00	-9.668e-02	1.000e+00	1.000e+00
BC029214_4	7485	2082	6.867e-01	6.446e+00	2.326e+00	-1.029e+00	6.743e-01	2.455e-01	3.677e-01
Bag2_1	17535	673	2.759e-01	2.018e-02	2.419e+00	8.987e-01	6.062e-01	2.709e-01	3.927e-01
Bag6_2	22865	6990	8.776e-01	2.782e+00	2.232e+00	-1.639e-01	-8.203e-01	1.000e+00	1.000e+00
Bag6_4	2245	567	6.929e-01	-3.133e+00	2.386e+00	-1.747e+00	5.250e+00	1.193e-03	5.036e-03
Bag6_7	4732	2088	7.158e-01	4.061e+00	2.351e+00	-8.140e-01	6.042e-01	2.716e-01	3.932e-01
Banp_2	9121	2434	3.797e-01	3.734e+00	4.244e+00	4.708e+00	7.603e+00	9.644e-05	5.697e-04
Banp_3	8622	2936	4.295e-01	-2.103e+00	5.685e+00	5.439e-01	4.937e-01	3.204e-01	4.411e-01
Baz2b_4	7878	3539	4.896e-01	1.405e-01	4.842e+00	5.850e+00	2.287e+01	1.354e-11	2.991e-10
Baz2b_5	8841	1619	5.436e-01	3.780e+00	4.226e+00	1.468e+00	7.773e-01	2.124e-01	3.306e-01
Bcas3_5	2792	475	3.444e-01	-2.576e+00	5.585e+00	3.058e+00	2.623e+00	2.200e-02	5.582e-02
Bcas3_10	9260	551	3.776e-01	-4.540e+00	5.419e+00	2.598e+00	3.064e+00	1.330e-02	3.681e-02
Bclaf1_1	10849	3354	8.071e-01	2.396e+00	3.173e+00	4.101e+00	2.121e+01	7.345e-11	1.466e-09
Bclaf1_nmdSE_1	16238	3054	8.485e-01	-7.210e+00	3.584e+00	-3.280e-01	-2.049e+00	1.000e+00	1.000e+00
Bclaf1_nmdSE_2	12022	2191	8.423e-01	-6.152e+00	3.307e+00	-8.278e-01	-2.363e-01	1.000e+00	1.000e+00
Bcs1l_4	6863	1453	2.573e-01	5.694e+00	4.738e+00	2.445e-01	-2.532e-01	1.000e+00	1.000e+00
Bend5_3	25590	5478	5.456e-01	3.018e+00	3.697e+00	1.662e+00	4.395e+00	3.030e-03	1.106e-02
Bin1_1	8626	4245	8.237e-01	-3.054e+00	3.620e+00	1.571e+00	6.007e+00	5.281e-04	2.503e-03
Bloc1s5_2	30369	1869	4.419e-01	4.210e+00	4.225e+00	2.032e+00	2.740e+00	1.923e-02	4.965e-02
