GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	neuro_ceoff	neuro_ELBO_gain	neuro_pval	neuro_FDR
AA467197_1	7757	3562	4.078e-01	3.807e+00	1.606e+00	-1.775e-02	4.947e+00	1.659e-03	7.173e-03
AA986860_1	2660	960	3.258e-01	2.955e+00	2.596e+00	-8.217e-03	7.793e-01	2.119e-01	3.514e-01
Aaed1_1	2711	1210	5.963e-01	5.603e+00	2.008e+00	-6.482e-03	2.521e-01	4.777e-01	6.359e-01
Aak1_5	790	221	1.639e-01	2.424e+00	3.510e+00	-4.735e-04	-1.524e-01	1.000e+00	1.000e+00
Aamdc_9	7020	2201	7.275e-01	8.036e-01	2.918e+00	-7.789e-04	6.348e-02	7.216e-01	8.774e-01
Aamdc_10	15663	3138	7.500e-01	4.244e+00	3.098e+00	-1.044e-02	3.776e+00	5.992e-03	2.054e-02
Aamdc_13	11670	1405	7.582e-01	2.389e+00	3.474e+00	-1.046e-02	2.696e+00	2.022e-02	5.905e-02
Aamdc_nmdSE_2	5434	695	7.131e-01	-4.434e+00	3.719e+00	2.158e-03	-6.013e-01	1.000e+00	1.000e+00
Aar2_3	28725	1269	8.750e-01	-3.128e+00	1.984e+00	-9.746e-03	4.769e+00	2.014e-03	8.424e-03
Aar2_4	28625	1169	8.750e-01	-3.328e+00	2.057e+00	-8.408e-03	4.602e+00	2.415e-03	9.692e-03
Aar2_5	28562	1106	8.750e-01	-3.112e+00	1.649e+00	-7.985e-03	4.688e+00	2.197e-03	9.091e-03
Aars2_2	4490	1606	6.742e-01	4.273e+00	4.680e-01	-1.655e-03	-8.521e-02	1.000e+00	1.000e+00
Aasdh_3	3687	1589	5.410e-01	3.758e+00	1.813e+00	5.918e-03	4.094e-01	3.655e-01	5.233e-01
Aasdh_4	1668	225	4.754e-01	-2.904e+00	3.157e+00	1.081e-02	9.633e-01	1.651e-01	2.903e-01
Aasdhppt_2	51855	12917	9.672e-01	2.433e+00	1.016e+00	2.921e-04	-5.078e-01	1.000e+00	1.000e+00
Abat_3	537	195	1.250e-01	2.985e+00	2.884e+00	-5.957e-03	2.580e-01	4.725e-01	6.315e-01
Abca3_4	694	150	1.824e-01	2.435e+00	3.040e+00	2.048e-03	-2.756e-01	1.000e+00	1.000e+00
Abcc10_1	1409	427	2.848e-01	5.049e+00	1.994e+00	-2.510e-02	3.899e+00	5.228e-03	1.817e-02
Abcd3_1	3884	826	7.664e-01	1.432e+00	8.235e-01	-2.332e-03	8.813e-01	1.843e-01	3.159e-01
Abcd4_4	5669	1965	7.172e-01	5.138e+00	9.076e-01	-8.276e-03	8.774e-01	1.853e-01	3.169e-01
Abcd4_5	5288	3117	7.131e-01	4.143e+00	1.738e+00	-8.434e-03	1.837e+00	5.524e-02	1.275e-01
Abcg2_5	9634	644	8.033e-01	-3.805e+00	2.314e+00	-3.509e-03	-1.519e-01	1.000e+00	1.000e+00
Abhd10_1	40666	2040	9.611e-01	-3.577e+00	2.069e+00	3.481e-03	8.896e-01	1.822e-01	3.129e-01
Abhd10_2	19049	9115	9.283e-01	3.389e+00	1.755e+00	8.020e-04	-6.836e-01	1.000e+00	1.000e+00
Abhd14a_1	27895	11014	9.611e-01	8.811e-01	1.505e+00	3.539e-03	2.590e+00	2.285e-02	6.489e-02
Abhd14a_3	26163	9282	9.590e-01	4.294e-01	1.298e+00	2.684e-03	2.805e+00	1.786e-02	5.323e-02
Abhd18_nmdSE_1	467	88	1.824e-01	-5.972e+00	2.549e+00	2.150e-02	2.326e+00	3.102e-02	8.301e-02
Abhd5_1	10616	2176	7.172e-01	4.890e+00	1.930e+00	-1.763e-03	-6.982e-02	1.000e+00	1.000e+00
Abhd5_nmdSE_2	12279	8058	7.193e-01	4.587e+00	2.228e+00	7.744e-03	1.768e+00	6.008e-02	1.358e-01
Abhd6_1	4126	1802	5.143e-01	2.871e+00	2.632e+00	1.768e-02	3.627e+00	7.071e-03	2.361e-02
Abi1_8	9978	2056	8.607e-01	3.004e+00	1.481e+00	-1.448e-02	1.997e+01	2.608e-10	4.609e-09
Abi1_9	5948	911	7.992e-01	-6.631e+00	1.554e+00	3.386e-02	4.739e+01	2.133e-22	2.429e-20
Abi2_2	3846	1663	6.004e-01	6.361e+00	6.450e-01	-2.421e-02	9.783e+00	9.714e-06	7.779e-05
Abi2_3	3436	641	5.697e-01	-9.000e+00	2.635e+00	4.632e-02	3.418e+01	1.359e-16	6.241e-15
Abi2_4	2430	310	5.574e-01	-7.057e+00	6.591e-01	3.596e-02	2.331e+01	8.603e-12	1.664e-10
Abi2_5	3265	470	5.697e-01	-8.456e+00	1.901e+00	4.459e-02	3.203e+01	1.212e-15	4.142e-14
Abi2_7	3468	481	5.943e-01	-2.415e+00	2.141e+00	5.355e-03	1.567e+00	7.669e-02	1.637e-01
Abl1_nmdSE_2	2189	64	4.242e-01	-4.333e+00	3.175e+00	-2.212e-02	9.205e-01	1.748e-01	3.022e-01
Ablim1_3	2415	363	4.406e-01	-8.542e+00	2.943e+00	2.131e-02	5.416e+00	9.973e-04	4.733e-03
Ablim1_6	2335	1229	4.385e-01	5.871e+00	2.095e+00	-2.779e-02	1.799e+01	1.991e-09	3.188e-08
Ablim1_7	2456	1350	4.406e-01	5.964e+00	2.078e+00	-2.731e-02	1.765e+01	2.813e-09	4.368e-08
Ablim2_2	342	102	1.455e-01	5.064e-01	1.708e+00	5.916e-03	9.958e-02	6.554e-01	8.094e-01
Ablim2_8	199	62	1.086e-01	-5.188e+00	2.133e+00	1.553e-02	1.185e+00	1.237e-01	2.318e-01
Abtb1_1	4828	1555	6.926e-01	4.973e+00	1.737e+00	-7.469e-03	1.536e+00	7.964e-02	1.683e-01
Abtb1_2	23596	5658	8.811e-01	2.913e+00	2.368e+00	1.044e-02	2.297e+00	3.209e-02	8.434e-02
Acaca_7	1068	165	3.217e-01	7.299e-01	2.000e+00	-3.108e-03	-6.738e-02	1.000e+00	1.000e+00
Acaca_9	1022	80	3.279e-01	4.256e+00	9.032e-01	-2.389e-02	3.479e+00	8.342e-03	2.767e-02
Acad8_2	9816	3596	8.279e-01	4.957e+00	2.121e+00	-1.776e-03	-1.558e-01	1.000e+00	1.000e+00
Acad9_1	6843	2970	8.258e-01	4.280e+00	4.666e-01	6.172e-03	6.221e-01	2.647e-01	4.113e-01
Acadvl_1	6111	2251	7.623e-01	3.423e+00	2.023e+00	8.330e-03	2.015e+00	4.472e-02	1.073e-01
Acbd4_1	1945	720	4.201e-01	4.668e+00	3.532e+00	-3.270e-02	1.168e+01	1.348e-06	1.424e-05
Acbd4_3	1923	504	4.078e-01	2.444e+00	3.504e+00	-8.031e-03	8.765e-01	1.855e-01	3.169e-01
Acbd4_4	1562	661	4.057e-01	4.904e-01	3.652e+00	-5.303e-03	3.795e-01	3.836e-01	5.416e-01
Acbd5_5	2322	1021	5.123e-01	4.395e+00	1.807e+00	6.445e-04	-1.293e-01	1.000e+00	1.000e+00
Accs_3	1149	557	3.135e-01	5.619e+00	2.899e+00	-1.351e-02	1.439e+00	8.984e-02	1.826e-01
Accsl_5	4933	316	3.258e-01	-3.557e+00	1.996e+00	-1.861e-02	9.265e-01	1.734e-01	3.003e-01
Acd_4	14561	9077	9.488e-01	4.068e+00	2.147e+00	1.021e-02	4.640e+00	2.318e-03	9.389e-03
Acin1_7	5151	925	9.016e-01	-6.784e+00	2.742e+00	1.092e-03	-5.842e-01	1.000e+00	1.000e+00
Acin1_8	5920	1081	9.160e-01	6.144e-01	1.825e+00	-7.678e-03	4.012e+00	4.618e-03	1.639e-02
Acin1_9	6077	1238	9.160e-01	1.756e-02	1.742e+00	-5.630e-03	2.574e+00	2.328e-02	6.556e-02
Acin1_10	4560	775	8.975e-01	6.140e-01	2.159e+00	-7.429e-03	1.993e+00	4.588e-02	1.091e-01
Acin1_12	4972	1171	7.725e-01	-1.257e+00	3.016e+00	-8.437e-03	6.697e-01	2.471e-01	3.934e-01
Acly_6	22265	3523	9.611e-01	-1.690e-03	6.752e-01	-2.559e-03	4.030e+00	4.524e-03	1.621e-02
Acot8_1	21252	7544	9.262e-01	3.671e+00	1.871e+00	-9.050e-03	6.805e+00	2.251e-04	1.268e-03
Acsf3_1	2317	886	5.184e-01	3.942e+00	4.831e-01	-2.752e-03	3.992e-02	7.775e-01	9.387e-01
Acsl3_1	7776	1163	7.787e-01	-1.497e-01	2.783e+00	1.254e-03	9.097e-01	1.774e-01	3.056e-01
Acss2_1	968	144	2.480e-01	-2.513e+00	6.127e-01	-2.029e-02	3.406e+00	9.056e-03	2.985e-02
Acss2_2	1740	716	2.582e-01	4.964e+00	1.895e+00	-1.086e-02	1.567e+00	7.666e-02	1.637e-01
Actg1_nmdSE_1	1743598	89756	1.000e+00	-4.092e+00	2.091e-01	4.622e-04	1.250e-01	6.171e-01	7.731e-01
Actr3b_2	2238	642	5.451e-01	5.183e+00	2.426e+00	-2.326e-02	9.659e+00	1.107e-05	8.659e-05
Actr3b_4	4520	1522	5.902e-01	2.860e+00	1.752e+00	3.264e-03	9.868e-01	1.601e-01	2.843e-01
Adal_1	4204	1244	6.393e-01	3.448e+00	2.369e+00	-4.529e-03	3.259e-01	4.195e-01	5.771e-01
Adal_2	2871	989	6.025e-01	3.623e+00	1.428e+00	-1.523e-04	3.585e-01	3.971e-01	5.561e-01
Adam15_2	1528	334	4.959e-01	-1.659e+00	3.769e+00	8.119e-03	1.198e+00	1.217e-01	2.285e-01
Adam15_3	2311	362	5.471e-01	-3.063e+00	2.578e+00	7.456e-03	1.642e+00	6.994e-02	1.538e-01
Adam15_4	2544	595	5.656e-01	1.154e+00	2.469e+00	-9.803e-03	2.035e+00	4.366e-02	1.061e-01
Adam23_2	7343	202	5.635e-01	-6.069e-01	4.146e+00	-1.453e-02	2.041e+00	4.333e-02	1.055e-01
Adam23_3	7300	159	5.635e-01	-1.194e+00	4.457e+00	-1.614e-02	1.854e+00	5.413e-02	1.252e-01
Adamts10_3	784	285	2.008e-01	3.040e+00	2.036e+00	-1.496e-03	-1.127e-01	1.000e+00	1.000e+00
Adamts10_4	640	265	1.885e-01	9.934e-01	2.930e+00	1.468e-02	8.536e-01	1.913e-01	3.225e-01
Adamts10_7	3544	1460	3.996e-01	5.796e+00	2.473e+00	-5.614e-03	-3.733e-01	1.000e+00	1.000e+00
Adat1_3	2163	807	5.143e-01	5.911e+00	1.506e+00	-1.554e-02	1.568e+00	7.659e-02	1.637e-01
Add1_2	68728	1195	9.734e-01	-5.240e+00	2.946e+00	2.441e-02	2.452e+01	2.505e-12	5.035e-11
Add1_4	68430	897	9.734e-01	-5.633e+00	2.241e+00	2.379e-02	3.046e+01	5.924e-15	1.641e-13
Add1_5	66013	361	9.734e-01	-3.813e+00	8.685e-01	-6.789e-03	2.759e+00	1.883e-02	5.531e-02
Add1_6	7862	1368	9.016e-01	-2.391e+00	2.262e+00	-7.102e-03	4.188e+00	3.802e-03	1.417e-02
Add1_7	5529	721	7.602e-01	-5.846e+00	3.111e+00	-8.916e-04	-1.012e+00	1.000e+00	1.000e+00
Add1_9	5449	641	7.602e-01	-5.440e+00	2.791e+00	-1.976e-03	1.267e-01	6.147e-01	7.712e-01
Add3_1	27195	1600	8.361e-01	6.428e+00	2.551e+00	-2.847e-02	1.740e+01	3.643e-09	5.491e-08
Adgre5_2	1446	268	3.340e-01	-3.547e+00	4.103e+00	1.209e-02	5.107e-01	3.122e-01	4.604e-01
Adgre5_4	1863	682	3.586e-01	3.167e+00	1.606e+00	-1.620e-02	5.287e+00	1.147e-03	5.394e-03
Adgrl1_2	7092	54	4.836e-01	-3.697e+00	2.368e+00	-4.646e-03	5.209e-01	3.074e-01	4.553e-01
Adgrl2_7	9754	248	6.414e-01	-6.085e+00	6.782e-01	2.331e-02	3.381e+00	9.315e-03	3.036e-02
Adgrl2_8	38589	524	8.934e-01	-2.672e+00	1.571e+00	1.256e-03	5.005e-02	7.517e-01	9.108e-01
Adgrl2_11	38660	595	8.934e-01	-2.656e+00	1.775e+00	-6.710e-04	-7.554e-01	1.000e+00	1.000e+00
Adgrl2_13	38616	551	8.934e-01	-5.719e+00	2.532e+00	1.147e-02	3.725e+00	6.343e-03	2.153e-02
Adgrl2_16	6929	714	6.148e-01	-4.436e+00	2.003e+00	1.547e-02	6.559e+00	2.926e-04	1.587e-03
Adgrl2_21	2299	313	5.861e-01	-5.184e+00	1.062e+00	1.595e-02	7.942e+00	6.736e-05	4.343e-04
Adipor2_1	6195	1908	6.475e-01	4.773e+00	1.785e+00	-2.268e-02	8.097e+00	5.716e-05	3.756e-04
Adnp_1	293	122	1.926e-01	2.868e+00	4.902e+00	-1.207e-02	7.339e-02	7.016e-01	8.582e-01
Adnp_2	356	163	2.008e-01	3.409e+00	5.157e-01	6.240e-03	9.650e-02	6.604e-01	8.146e-01
Adora1_1	6914	1223	1.475e-01	1.835e+00	4.939e+00	-1.535e-03	-9.839e-02	1.000e+00	1.000e+00
Adora1_2	6875	1184	1.475e-01	2.379e+00	5.033e+00	-3.325e-03	-2.021e-01	1.000e+00	1.000e+00
Adpgk_1	17874	9031	9.262e-01	4.902e+00	2.111e+00	-5.844e-03	2.020e+00	4.446e-02	1.073e-01
Adprm_1	21793	2895	8.566e-01	3.151e+00	1.989e+00	-9.261e-03	3.933e+00	5.039e-03	1.763e-02
Adsl_4	41498	15636	9.734e-01	5.209e+00	1.117e+00	-2.230e-03	2.812e-01	4.533e-01	6.129e-01
Aen_1	59547	36559	9.754e-01	2.698e+00	1.554e+00	-5.006e-04	1.387e+00	9.584e-02	1.922e-01
Aen_2	64653	41665	9.754e-01	2.516e+00	1.516e+00	-1.569e-04	-1.445e-01	1.000e+00	1.000e+00
Aff4_1	1149	765	4.754e-01	3.538e+00	2.018e+00	-5.808e-03	3.723e-02	7.849e-01	9.466e-01
Afg3l1_1	16940	5488	9.652e-01	4.465e+00	1.037e+00	-1.516e-03	-3.311e-01	1.000e+00	1.000e+00
Aftph_4	2596	514	6.906e-01	-5.951e+00	2.660e+00	1.063e-02	1.312e+00	1.052e-01	2.061e-01
Agap1_2	1396	570	3.525e-01	5.551e+00	1.860e+00	-2.007e-02	4.123e+00	4.083e-03	1.511e-02
Agap1_3	1464	540	3.893e-01	5.361e+00	1.736e+00	-1.637e-02	1.916e+00	5.028e-02	1.177e-01
Agap3_6	2534	413	5.164e-01	-3.247e+00	3.161e+00	-3.094e-03	-3.699e-02	1.000e+00	1.000e+00
Agap3_8	2582	461	5.205e-01	-3.653e+00	3.725e+00	-1.245e-03	-5.432e-02	1.000e+00	1.000e+00
Agbl5_2	1071	209	2.971e-01	-4.375e-01	2.895e+00	2.583e-02	4.413e+00	2.971e-03	1.149e-02
Agbl5_3	2524	360	4.816e-01	-5.854e+00	3.317e+00	4.584e-03	-5.382e-01	1.000e+00	1.000e+00
Agfg1_5	4087	387	6.906e-01	-5.852e+00	1.456e+00	-4.161e-03	-1.080e-01	1.000e+00	1.000e+00
Agfg1_8	5592	1709	7.131e-01	6.828e+00	1.650e+00	-2.635e-02	8.177e+00	5.257e-05	3.478e-04
Agfg1_9	6680	2103	7.807e-01	3.784e+00	1.804e+00	8.531e-04	1.245e-01	6.178e-01	7.731e-01
Agfg1_11	5194	746	7.664e-01	-5.610e+00	4.518e-01	8.497e-04	-9.424e-02	1.000e+00	1.000e+00
Agfg2_1	1676	243	4.775e-01	-2.105e+00	2.909e+00	2.916e-03	-5.450e-01	1.000e+00	1.000e+00
Agpat3_3	919	392	2.910e-01	1.066e-01	2.738e+00	1.050e-02	7.104e-01	2.333e-01	3.753e-01
Agrn_7	9953	699	8.176e-01	-9.000e+00	8.405e-01	4.025e-02	3.375e+01	2.108e-16	9.005e-15
Agrn_9	2640	324	6.455e-01	-5.320e+00	9.926e-01	1.985e-02	8.739e+00	2.906e-05	2.069e-04
Agrn_10	10531	1277	8.217e-01	-8.589e+00	3.235e+00	1.528e-02	6.446e+00	3.300e-04	1.752e-03
Agrn_11	9947	693	8.176e-01	-9.000e+00	9.974e-01	4.033e-02	3.114e+01	2.991e-15	8.759e-14
Agtpbp1_8	8727	1021	5.758e-01	1.144e+00	3.572e+00	-8.401e-04	-5.493e-01	1.000e+00	1.000e+00
Agtpbp1_10	1763	417	3.381e-01	-7.145e-01	2.103e+00	4.028e-02	1.462e+01	6.389e-08	8.505e-07
Agtpbp1_11	699	150	1.762e-01	1.997e+00	6.760e-01	1.572e-02	1.683e+00	6.656e-02	1.477e-01
Ahcyl1_3	2309	1046	5.984e-01	3.478e+00	7.108e-01	3.854e-03	2.195e-01	5.076e-01	6.603e-01
Ahi1_2	1842	278	3.053e-01	3.260e+00	2.414e+00	2.368e-02	1.993e+00	4.589e-02	1.091e-01
Aif1l_1	4652	1164	5.369e-01	2.673e+00	8.700e-01	1.643e-02	2.058e+00	4.246e-02	1.041e-01
Aifm1_2	15757	251	9.365e-01	-7.361e+00	2.829e+00	1.797e-02	9.221e+00	1.752e-05	1.292e-04
Aifm3_4	490	192	1.537e-01	3.243e+00	1.507e+00	7.533e-03	-1.836e-01	1.000e+00	1.000e+00
Aifm3_6	1534	87	2.295e-01	-5.653e+00	1.071e+00	1.692e-02	2.017e+00	4.459e-02	1.073e-01
Aim2_1	2354	1052	3.893e-01	4.538e+00	2.945e+00	-2.649e-02	2.195e+00	3.616e-02	9.332e-02
Aim2_5	1449	559	3.566e-01	2.661e+00	1.505e+00	2.006e-02	1.609e+00	7.282e-02	1.588e-01
Aire_1	1650	446	2.029e-01	7.491e-01	1.421e+00	-3.613e-04	-1.328e-01	1.000e+00	1.000e+00
Aire_nmdSE_1	4079	2875	2.172e-01	-8.954e-01	2.014e+00	1.884e-02	5.811e-01	2.810e-01	4.255e-01
Akap10_3	1955	687	6.107e-01	3.064e+00	7.278e-01	-4.445e-03	2.362e-01	4.919e-01	6.497e-01
Akap13_1	2528	199	4.139e-01	-4.298e+00	3.354e+00	1.053e-02	1.169e+00	1.263e-01	2.343e-01
Akap17b_2	5230	3060	5.902e-01	-4.154e+00	4.517e+00	4.460e-02	2.151e+01	5.432e-11	1.012e-09
Akap2_1	97851	4821	8.832e-01	5.345e-01	1.854e+00	-4.527e-03	2.828e+00	1.739e-02	5.213e-02
Akap2_2	41185	790	8.586e-01	-5.169e+00	4.112e-01	-4.619e-03	-6.802e-01	1.000e+00	1.000e+00
Akap9_10	8197	2036	8.156e-01	5.088e+00	2.387e+00	-2.298e-02	2.395e+01	4.484e-12	8.839e-11
Akip1_1	26135	7223	9.426e-01	6.343e+00	1.410e+00	-5.850e-03	3.047e-01	4.350e-01	5.930e-01
Akr7a5_2	22145	5428	9.611e-01	3.084e+00	1.050e+00	-1.609e-03	2.266e-01	5.009e-01	6.532e-01
Aktip_3	6116	1200	8.361e-01	-3.784e+00	2.302e+00	-3.082e-03	-2.876e-01	1.000e+00	1.000e+00
Aktip_4	5941	1025	8.340e-01	-4.210e+00	1.829e+00	-5.899e-03	8.408e-01	1.947e-01	3.272e-01
Alcam_1	875	204	1.189e-01	8.594e+00	1.295e+00	-4.404e-02	1.207e+01	8.961e-07	9.568e-06
Aldh16a1_3	14259	3690	9.611e-01	5.942e+00	2.425e+00	-3.898e-02	4.564e+01	1.241e-21	1.272e-19
Aldh3a2_1	21611	548	8.033e-01	-3.753e+00	2.830e+00	2.189e-03	4.377e-01	3.494e-01	5.066e-01
Aldh3a2_2	2949	1172	5.820e-01	4.333e+00	1.716e+00	1.452e-02	1.572e+00	7.618e-02	1.637e-01
Aldh4a1_1	5802	3373	7.541e-01	6.908e+00	1.874e+00	-1.794e-02	4.237e+00	3.603e-03	1.363e-02
Aldh7a1_7	39636	16788	9.816e-01	7.846e+00	1.628e+00	-1.614e-02	6.760e+00	2.361e-04	1.301e-03
Aldoa_1	191808	8081	9.959e-01	-2.692e+00	8.718e-01	-1.115e-02	6.887e+01	8.331e-32	4.269e-29
Alg13_nmdSE_1	21995	6349	8.648e-01	2.100e+00	8.624e-01	-2.459e-03	6.416e-01	2.573e-01	4.045e-01
Alg14_2	15338	5980	8.525e-01	5.945e+00	1.654e+00	-5.242e-03	6.641e-01	2.491e-01	3.947e-01
Alg14_nmdSE_1	15409	6051	8.525e-01	5.755e+00	1.637e+00	-5.116e-03	9.961e-01	1.581e-01	2.816e-01
Alg3_1	19877	4675	9.467e-01	3.202e+00	2.072e+00	6.961e-03	2.931e+00	1.548e-02	4.721e-02
Alg3_2	24776	7248	9.467e-01	1.155e+00	1.431e+00	7.285e-03	8.910e+00	2.428e-05	1.765e-04
Alg3_3	24115	8913	9.508e-01	5.131e+00	2.225e+00	3.001e-03	2.295e-01	4.981e-01	6.512e-01
Alg3_5	28545	11604	9.508e-01	3.355e+00	1.787e+00	-6.665e-04	-3.906e-01	1.000e+00	1.000e+00
Alg6_3	2510	746	5.820e-01	1.371e+00	1.837e+00	-3.781e-03	4.066e-01	3.672e-01	5.242e-01
Alg9_2	1451	387	4.447e-01	2.458e+00	2.882e+00	-1.992e-03	1.833e-01	5.448e-01	7.007e-01
Alg9_4	2073	819	5.102e-01	3.661e+00	1.193e+00	6.730e-03	-5.085e-01	1.000e+00	1.000e+00
Alg9_6	12400	1656	6.988e-01	5.028e+00	2.972e+00	-1.728e-02	5.598e+00	8.200e-04	4.003e-03
Alkbh1_8	9606	1008	9.078e-01	-2.451e+00	1.835e+00	2.589e-03	2.422e-01	4.864e-01	6.442e-01
Alkbh1_nmdSE_1	5065	848	7.992e-01	-6.476e-01	2.491e+00	4.705e-03	2.563e-01	4.740e-01	6.326e-01
Alkbh1_nmdSE_2	10422	1824	9.180e-01	-1.593e+00	2.108e+00	3.328e-04	6.875e-01	2.410e-01	3.859e-01
Alkbh3_1	13234	3809	8.770e-01	3.062e+00	2.292e+00	-7.735e-03	3.979e+00	4.790e-03	1.687e-02
Alkbh3_3	7072	2386	8.217e-01	-1.698e-01	2.534e+00	4.489e-03	2.604e+00	2.247e-02	6.398e-02
Alkbh7_2	49636	19261	9.734e-01	2.883e+00	1.336e+00	4.587e-03	2.348e+00	3.024e-02	8.115e-02
Ambra1_7	3654	306	5.143e-01	1.207e+00	2.015e+00	4.857e-03	1.801e-01	5.484e-01	7.045e-01
Amdhd2_3	15347	3101	8.934e-01	5.151e+00	1.752e+00	-9.319e-03	3.317e+00	1.001e-02	3.225e-02
Amn1_3	6256	2325	6.906e-01	3.407e+00	2.729e+00	-3.846e-03	1.040e-01	6.483e-01	8.045e-01
Amn1_4	10341	1970	7.336e-01	2.961e+00	2.456e+00	-6.980e-03	1.833e+00	5.550e-02	1.276e-01
Amn1_5	8864	1778	7.213e-01	1.087e+00	1.801e+00	-4.294e-03	6.626e-01	2.497e-01	3.949e-01
Amn1_7	10194	3108	7.193e-01	2.686e+00	2.031e+00	-1.274e-03	5.620e-01	2.891e-01	4.357e-01
Amph_1	1278	448	3.135e-01	3.287e+00	2.672e+00	6.831e-03	1.398e-01	5.969e-01	7.507e-01
Amph_2	1341	500	3.156e-01	3.762e+00	2.769e+00	5.241e-03	1.401e-01	5.965e-01	7.507e-01
Anapc15_1	19260	12271	9.693e-01	4.386e+00	1.164e+00	1.023e-03	4.053e-01	3.680e-01	5.246e-01
Anapc15_3	13561	1800	9.631e-01	-2.960e+00	2.079e+00	8.641e-03	7.083e+00	1.674e-04	9.859e-04
Anapc16_2	44187	25723	9.857e-01	3.786e+00	1.373e+00	7.883e-04	-2.461e-01	1.000e+00	1.000e+00
Anapc16_3	20280	1816	9.857e-01	-4.454e-01	1.605e+00	-7.796e-03	9.754e+00	1.002e-05	7.961e-05
Anapc16_4	34828	5818	9.857e-01	-1.065e+00	1.204e+00	-5.734e-03	8.340e+00	4.425e-05	3.044e-04
Angel2_1	12440	1492	8.197e-01	4.684e+00	1.508e+00	9.298e-03	4.927e-01	3.209e-01	4.705e-01
Angel2_3	10886	2563	8.402e-01	4.232e+00	1.903e+00	-2.755e-03	-5.415e-01	1.000e+00	1.000e+00
Angel2_5	10601	5130	8.012e-01	4.242e+00	2.076e+00	-5.185e-03	5.288e-01	3.038e-01	4.519e-01
Angel2_nmdSE_1	8954	403	7.951e-01	-9.000e+00	1.566e+00	1.822e-02	4.324e+00	3.273e-03	1.252e-02
Ank2_9	716	191	1.516e-01	2.998e+00	1.223e+00	-9.116e-03	1.744e+00	6.182e-02	1.384e-01
Ank2_11	20107	896	6.107e-01	2.154e+00	3.342e+00	-1.093e-02	2.627e+00	2.189e-02	6.266e-02
Ank2_13	857	136	1.988e-01	-7.173e+00	2.664e+00	3.564e-02	1.065e+01	3.918e-06	3.433e-05
Ank2_14	640	260	1.762e-01	4.851e+00	1.428e+00	-1.931e-02	4.468e+00	2.797e-03	1.094e-02
Ank3_7	5021	4078	4.652e-01	-9.000e+00	3.201e+00	3.156e-02	3.193e+01	1.333e-15	4.407e-14
Ank3_11	1131	126	3.586e-01	-3.459e+00	2.607e+00	-1.628e-03	-1.442e-01	1.000e+00	1.000e+00
Ank3_12	1043	198	3.996e-01	-9.000e+00	1.854e+00	3.961e-02	1.022e+01	6.147e-06	5.081e-05
Ank3_14	2062	1119	4.488e-01	-9.000e+00	2.582e+00	2.757e-02	2.571e+01	7.470e-13	1.664e-11
Ankfy1_5	2041	855	5.041e-01	4.488e+00	2.337e+00	-4.574e-05	1.609e-01	5.705e-01	7.265e-01
Ankhd1_2	5634	3744	6.578e-01	1.295e+00	2.859e+00	-3.119e-03	-5.815e-01	1.000e+00	1.000e+00
Ankra2_3	16920	5542	9.283e-01	-3.401e-02	1.399e+00	7.515e-03	1.107e+01	2.536e-06	2.364e-05
Ankrd10_nmdSE_1	20353	2979	9.467e-01	-1.406e+00	1.889e+00	-7.365e-03	5.734e+00	7.078e-04	3.505e-03
Ankrd10_nmdSE_2	20287	2913	9.508e-01	-1.817e+00	1.875e+00	-5.267e-03	3.275e+00	1.048e-02	3.338e-02
Ankrd11_nmdSE_1	4587	905	7.152e-01	-1.148e+00	3.016e+00	-2.158e-03	-4.316e-01	1.000e+00	1.000e+00
Ankrd12_2	5124	917	6.189e-01	-1.186e+00	2.332e+00	1.535e-02	1.158e+01	1.492e-06	1.561e-05
Ankrd16_nmdSE_1	4234	789	6.865e-01	-4.625e+00	3.408e+00	2.284e-03	-7.910e-02	1.000e+00	1.000e+00
Ankrd16_nmdSE_2	4080	635	6.865e-01	-4.391e+00	2.860e+00	2.004e-03	-2.173e-02	1.000e+00	1.000e+00
Ankrd17_1	9800	4365	8.873e-01	-1.923e+00	2.660e+00	-2.368e-03	2.019e+00	4.451e-02	1.073e-01
Ankrd17_4	9124	3806	8.873e-01	-1.804e+00	2.730e+00	-2.843e-03	-3.906e-03	1.000e+00	1.000e+00
Ankrd24_4	2228	579	4.406e-01	-4.889e-02	3.979e+00	6.661e-03	1.714e-01	5.582e-01	7.152e-01
Ankrd42_1	1185	374	2.582e-01	5.348e+00	2.386e+00	-1.894e-02	1.603e+00	7.336e-02	1.594e-01
Ankrd42_nmdSE_1	1185	374	2.582e-01	4.347e+00	2.179e+00	-1.753e-02	2.381e+00	2.910e-02	7.868e-02
Ankrd45_5	8073	271	4.324e-01	2.629e+00	2.892e+00	2.010e-02	7.107e-01	2.332e-01	3.753e-01
Ankrd54_1	30874	889	9.180e-01	-4.800e+00	2.092e+00	-3.451e-03	4.468e-01	3.445e-01	5.002e-01
Ankrd54_2	5603	3122	7.930e-01	2.018e+00	4.276e-01	-6.764e-05	-2.280e-01	1.000e+00	1.000e+00
Ankrd54_nmdSE_1	4690	2209	7.869e-01	1.505e+00	5.730e-01	-8.640e-06	-3.679e-01	1.000e+00	1.000e+00
Ankrd6_7	678	249	2.213e-01	1.033e+00	1.928e+00	2.258e-02	3.394e+00	9.177e-03	3.006e-02
