mgi_symbol,n_counts,highly_variable,highly_variable_rank,means,variances,variances_norm
Adh7,4576.0,True,1452.0,3.822890559732665,1129.6893418049026,1.5975802666246788
Tns1,5654.0,True,1041.0,4.723475355054302,1539.4761457713405,1.729009591920021
Nell1,119976.0,True,566.0,100.23057644110276,54701.24444891493,2.018975273645543
Pcdh9,214860.0,True,399.0,179.4987468671679,123905.50773254207,2.193340282365085
Nap1l5,1982164.0,True,67.0,1655.9431913116123,6734101.442422249,3.5761801177120582
Epha6,85327.0,True,1580.0,71.28404344193818,28444.213566245606,1.5681567984519253
Klhl25,55885.0,True,718.0,46.687552213868,20973.823699438115,1.902156095952452
Gpc3,12802.0,True,905.0,10.695071010860485,3891.397743243281,1.7903394024647972
Abcd2,16887.0,True,1801.0,14.107769423558898,4476.949078381574,1.5224202657555894
Aasdh,33701.0,True,1502.0,28.15455304928989,9766.639136861104,1.584945406140231
Cldn23,5407.0,True,1044.0,4.517126148705096,1466.7867047775514,1.7278227871386271
Zkscan5,50909.0,True,1621.0,42.53049289891395,15404.441586128089,1.5612853505071576
Ticam2,322.0,True,1393.0,0.26900584795321636,40.07138805765808,1.6108857105692163
Car10,80177.0,True,253.0,66.98162071846282,41599.77223717041,2.4655951394049436
Spock1,132053.0,True,381.0,110.31996658312448,67371.84820468116,2.212102895576582
Kcnq3,84170.0,True,1293.0,70.31746031746032,29313.39244571854,1.6416623566572008
Dennd1b,26977.0,True,1240.0,22.53717627401838,8042.046484662046,1.6552681774026048
Synpr,77107.0,True,201.0,64.41687552213868,41983.78677183483,2.6042698638220236
Gpr50,25052.0,True,23.0,20.928989139515455,36950.081909763256,5.038771063711231
Cd248,9258.0,True,1746.0,7.734335839598997,32080.552273241636,1.534149030698435
Rab31,261731.0,True,1260.0,218.65580618212198,120932.18745162795,1.6499243391735954
Pign,58612.0,True,1149.0,48.96574770258981,19721.57324051489,1.6887830066084735
Zfp658,31572.0,True,1058.0,26.37593984962406,9882.517413936179,1.7235417957719905
Kdm5d,50525.0,True,236.0,42.20969089390142,24572.592280589994,2.5126992980735006
Grm7,48044.0,True,1394.0,40.13700918964077,14846.643420144566,1.6106475720037112
Zfp663,23067.0,True,1694.0,19.270676691729324,6369.371488922977,1.5461934045827972
Sipa1,14501.0,True,1863.0,12.114452798663326,3756.3188294034976,1.509641998544081
Magel2,123012.0,True,334.0,102.76691729323308,63621.80766716122,2.2782819118558937
Ebf1,241657.0,True,161.0,201.88554720133666,182775.59140465435,2.7735531896357455
Zfp180,155152.0,True,1530.0,129.6173767752715,58824.66116936712,1.5808074614808028
Ryr3,255059.0,True,145.0,213.08187134502924,202904.0250640537,2.8659654507374994
Zfp759,22088.0,True,879.0,18.45279866332498,7091.388447428493,1.8023368273776093
Zfp53,48393.0,True,774.0,40.42857142857143,17332.43573817487,1.8644026515210785
Lmcd1,4340.0,True,1488.0,3.625730994152047,1060.132380840619,1.5890158977568727
Zfp746,31460.0,True,960.0,26.282372598162073,10079.657657242326,1.7647781369174662
Megf6,10586.0,True,1636.0,8.843776106934001,2755.434603789295,1.5591588683109683
Mab21l2,2930.0,True,933.0,2.4477861319966583,1167.043467084657,1.7747142465142014
Zfp595,4792.0,True,867.0,4.003341687552214,1345.8060088906773,1.8082228095539983
Abat,249790.0,True,644.0,208.68003341687552,135124.5405123735,1.9624808045209066
Palld,36324.0,True,1536.0,30.345864661654137,10583.234792667286,1.5795988740072109
Adamts17,23466.0,True,982.0,19.604010025062657,7353.919983906254,1.7529654317245917
Tspan7,1271337.0,True,1519.0,1062.1027568922307,1362217.674214801,1.5826532000794533
Espl1,3076.0,True,1288.0,2.5697577276524646,1312.56808129577,1.6429418766999122
Syt17,644112.0,True,1588.0,538.1052631578947,435993.1026227777,1.5666832380018196
Nrf1,98870.0,True,1105.0,82.59816207184629,36699.80076584996,1.7048744924560382
Gpc6,71448.0,True,545.0,59.689223057644114,29969.727751653383,2.0316132011976364
Gda,2257.0,True,483.0,1.885547201336675,811.3639799051699,2.101199011211312
Kcnt1,80615.0,True,872.0,67.34753550543024,30676.37410136266,1.8066173137088386
Rnf169,31127.0,True,1980.0,26.004177109440267,8396.34530026292,1.4872555860652104
Frem1,85324.0,True,170.0,71.28153717627401,48972.508463186954,2.7000104207486224
Ntrk3,118647.0,True,1728.0,99.1203007518797,41118.537355093424,1.5381742885756808
Pde1a,184880.0,True,1352.0,154.45279866332498,75308.60082201044,1.6198533204547525
Fam19a1,138490.0,True,1462.0,115.69757727652464,51519.21950081446,1.5949552505138835
Il1rapl2,38749.0,True,1335.0,32.37176274018379,11706.364185268076,1.6249660151179588
Foxb1,3118.0,True,435.0,2.6048454469507103,2851.4164647963275,2.1473927985046104
Usp47,253329.0,True,1930.0,211.63659147869674,105005.6897301783,1.4967274959024213
Eda,9351.0,True,442.0,7.81203007518797,3295.7631327482586,2.13908869003125
