	C_score	pval
Abhd10_2	0.13907059668877686	0.29535232383808097
Abhd10_3	0.13079970821649556	0.3458270864567716
Abhd11_1	0.008086198730842376	0.9850074962518741
Abhd11_2	0.036569048347253275	0.8790604697651174
Abhd12_2	0.4216043976469557	0.0004997501249375312
Abhd12_nmdSE_1	0.12492929554626842	0.3588205897051474
Abhd13_1	0.35508487598618155	0.05297351324337831
Abhd14a_1	0.15145641084456174	0.17791104447776113
Abhd14a_3	0.17026653480241616	0.06346826586706647
Abhd18_nmdSE_1	0.3662522287157315	0.0544727636181909
Abhd1_2	0.1586330799879666	0.7746126936531734
Abhd2_1	0.4421476793512721	0.0029985007496251873
Abhd5_1	0.2228284812605119	0.14742628685657172
Abhd5_nmdSE_2	0.18935395929169052	0.28735632183908044
Abhd6_1	0.028878477054583573	0.9575212393803099
Abhd8_1	0.22606832713453462	0.06346826586706647
Abi1_2	0.34218223031948813	0.0004997501249375312
Abi1_4	0.34762164602078993	0.0004997501249375312
Abi1_6	0.029582251556299233	0.9525237381309345
Abi1_8	0.14686479922901552	0.0399800099950025
Abi1_9	0.26763167964169277	0.0004997501249375312
Abi2_2	0.41370068444842245	0.0004997501249375312
Abi2_3	0.6912557582688941	0.0004997501249375312
Abi2_4	0.7324100902225466	0.0004997501249375312
Abi2_5	0.6268241867554347	0.0004997501249375312
Abi2_7	0.17304214116973582	0.053973013493253376
Abl1_nmdSE_2	0.3508805236749215	0.07596201899050475
Ablim1_3	0.5054201556623575	0.0004997501249375312
Ablim1_6	0.3541527501204904	0.0034982508745627187
Ablim1_7	0.2955413599497464	0.01649175412293853
Ablim2_10	0.7099771482553865	0.0004997501249375312
Ablim2_11	0.7631855689190408	0.0004997501249375312
Ablim2_2	0.27396532045370603	0.27436281859070466
Ablim2_4	0.48152163346093024	0.0004997501249375312
Ablim2_6	0.4917174546122165	0.0004997501249375312
Ablim2_8	0.055610570856518216	0.8395802098950524
Ablim2_nmdSE_1	0.27047491181815797	0.04247876061969016
Ablim3_1	0.39800885832859734	0.0004997501249375312
Ablim3_4	0.15703699949306082	0.25337331334332835
Ablim3_5	0.4462934886160249	0.0004997501249375312
Ablim3_6	0.03808908472784345	0.8570714642678661
Ablim3_7	0.5278074032363513	0.0004997501249375312
Ablim3_8	0.31740238800911347	0.0004997501249375312
Abt1_1	0.26111691740258247	0.050474762618690654
Abtb1_1	0.20481863962600189	0.0814592703648176
Acaa1a_6	0.19960098133326354	0.0004997501249375312
Acaa1b_2	0.8659104160982798	0.0004997501249375312
Acaca_3	0.07585197400922905	0.974512743628186
Acaca_7	0.07689708176299426	0.9305347326336831
Acaca_9	0.16613984939351956	0.6921539230384808
Acad10_2	0.6978114647390057	0.0004997501249375312
Acad10_3	0.8614207319244596	0.0004997501249375312
Acad8_1	0.14919542111581263	0.4612693653173413
Acad8_2	0.17249632295563855	0.3103448275862069
Acad9_1	0.16720594617433682	0.21539230384807595
Acads_2	0.08780342549428344	0.8465767116441779
Acadvl_1	0.15441065619629146	0.26486756621689156
Acan_1	0.9999437443882957	0.0004997501249375312
Acap3_1	0.1832039108221205	0.025487256371814093
Acap3_2	0.36621068914103305	0.0004997501249375312
Acap3_4	0.08926900285983919	0.9880059970014993
Acat1_1	0.14403189727357668	0.15092453773113443
Acat1_2	0.09170585749196081	0.7871064467766117
Acbd4_1	0.17895025551081234	0.9030484757621189
Acbd4_3	0.2415841418609056	0.4357821089455272
Acbd4_4	0.21609920906454771	0.6461769115442278
Acbd4_6	0.11766436378170642	0.9995002498750625
Acbd5_3	0.40475619765728055	0.049475262368815595
Acbd5_5	0.11277069726541533	0.42528735632183906
Acbd6_2	0.5505702492430053	0.0004997501249375312
Accs_1	0.31197394829032865	0.17641179410294852
Accs_2	0.35489922777992033	0.05347326336831584
Accs_3	0.38438656334169463	0.037481259370314844
Acd_2	0.07217044431665964	0.6221889055472264
Acd_4	0.1796724341914988	0.06846576711644178
Acer2_1	0.6473331954513184	0.0004997501249375312
Acin1_12	0.18605698769140455	0.19090454772613694
Acin1_7	0.27678498029328347	0.02798600699650175
Acin1_8	0.19465222766739165	0.8145927036481759
Acin1_9	0.2030117840421124	0.7521239380309845
Acly_6	0.16787742579728837	0.0004997501249375312
Aco2_1	0.19453594055564383	0.03398300849575212
Aco2_4	0.042555023068372444	1.0
Aco2_6	0.050127809740783014	1.0
Acot7_1	0.5581139980914804	0.0004997501249375312
Acot7_2	0.11381434154988945	0.4777611194402799
Acot8_1	0.23151919294002132	0.0004997501249375312
