	C_score	pval
Abhd10_3	0.034183675096711164	0.5460453954604539
Abhd11_2	0.019758737266075133	0.7091290870912909
Abhd12_2	0.2633528261548145	9.999000099990002e-05
Abhd12_nmdSE_1	0.0647311811683996	0.0170982901709829
Abhd13_1	0.14201645128741236	0.14758524147585242
Abhd14a_1	0.07235549176843303	0.0010998900109989002
Abhd14a_3	0.07670346527453542	0.00039996000399960006
Abhd17a_1	0.019218265649215582	0.959004099590041
Abhd18_nmdSE_1	0.1378314597668664	0.21707829217078292
Abhd1_2	0.11832972978368783	0.30156984301569845
Abhd2_1	0.41041323683555353	9.999000099990002e-05
Abhd5_1	0.10991251520090772	0.05469453054694531
Abhd5_nmdSE_2	0.05919079259410753	0.5090490950904909
Abhd6_1	0.038160428538883906	0.8031196880311969
Abhd8_1	0.0165176664843818	0.5727427257274272
Abi1_2	0.3323817152219882	9.999000099990002e-05
Abi1_4	0.2843511939481401	9.999000099990002e-05
Abi1_8	0.06781669954672453	9.999000099990002e-05
Abi1_9	0.2443847058480123	9.999000099990002e-05
Abi2_2	0.3919198740726165	9.999000099990002e-05
Abi2_3	0.6692541748558248	9.999000099990002e-05
Abi2_4	0.737736593943034	9.999000099990002e-05
Abi2_5	0.6500548894066438	9.999000099990002e-05
Abi2_7	0.034550441782514096	0.47965203479652035
Abl1_nmdSE_2	0.08624674691682144	0.605039496050395
Ablim1_3	0.489263118597677	9.999000099990002e-05
Ablim1_6	0.18357665376501342	0.005499450054994501
Ablim1_7	0.1747966046467474	0.000999900009999
Ablim2_10	0.6552252567641862	9.999000099990002e-05
Ablim2_11	0.6936405992426453	9.999000099990002e-05
Ablim2_2	0.4736498776847309	9.999000099990002e-05
Ablim2_4	0.4379232005332936	9.999000099990002e-05
Ablim2_6	0.41486307181935744	9.999000099990002e-05
Ablim2_nmdSE_1	0.10417330903624511	0.041695830416958304
Ablim3_1	0.3008281078033309	9.999000099990002e-05
Ablim3_4	0.13583712560684447	0.0005999400059994001
Ablim3_5	0.3504296095430298	9.999000099990002e-05
Ablim3_6	0.08336526847569836	0.04129587041295871
Ablim3_7	0.5196622321662976	9.999000099990002e-05
Ablim3_8	0.4110848527688754	9.999000099990002e-05
Abr_2	0.014728264272324876	0.8042195780421958
Abt1_1	0.2030774445208171	9.999000099990002e-05
Abtb1_1	0.13097911173967125	0.0005999400059994001
Acaa1a_6	0.05692644885951681	9.999000099990002e-05
Acaa1b_2	0.6454082578657694	9.999000099990002e-05
Acaca_3	0.029060777945891014	0.9935006499350065
Acaca_7	0.06254024250195722	0.8007199280071993
Acaca_9	0.22265510991844206	0.017698230176982303
Acad10_2	0.5494159988227447	9.999000099990002e-05
Acad10_3	0.8684469914306682	9.999000099990002e-05
Acad8_1	0.0893855965605328	0.09619038096190381
Acad8_2	0.09346907458520415	0.23047695230476953
Acad9_1	0.11959457775595106	0.0014998500149985001
Acad9_2	0.13319483247362263	0.0006999300069993001
Acadvl_1	0.13777320158929207	0.0005999400059994001
Acan_1	0.9999562673416486	9.999000099990002e-05
Acap3_1	0.041431066875228906	0.1957804219578042
Acap3_2	0.16261472666799448	9.999000099990002e-05
Acat1_1	0.12876048962807296	9.999000099990002e-05
Acat1_2	0.06749804574240281	9.999000099990002e-05
Acbd4_1	0.08990566169126979	0.615038496150385
Acbd4_3	0.10552015635079182	0.40245975402459755
Acbd4_4	0.11471378930286635	0.29857014298570145
Acbd5_3	0.23512547999157973	0.036996300369963
Acbd5_5	0.06336961836656718	0.14908509149085092
Acbd6_2	0.48089119987151574	9.999000099990002e-05
Accs_1	0.28613246658211844	0.0081991800819918
Accs_2	0.2193730354107396	0.006999300069993001
Accs_3	0.2346092667277384	0.0112988701129887
Acd_2	0.08237037812242798	0.0006999300069993001
Acd_3	0.20348520532879577	9.999000099990002e-05
Acd_4	0.052534980612446325	0.018998100189981004
Acer2_1	0.33041761172642525	0.00029997000299970003
Acin1_10	0.04775484332493629	0.8899110088991101
Acin1_12	0.09744577936375898	0.022997700229977002
Acin1_7	0.06713504138264448	0.39946005399460055
Acin1_8	0.10756301940118063	0.3772622737726227
Acin1_9	0.10977868323789053	0.34936506349365065
Acly_6	0.06149139915335944	9.999000099990002e-05
Aco2_1	0.16047518260277116	9.999000099990002e-05
Aco2_4	0.08235583110270173	9.999000099990002e-05
Acot7_1	0.3589485344362259	9.999000099990002e-05
Acot7_2	0.13022365276327796	9.999000099990002e-05
Acot8_1	0.15423419384547343	9.999000099990002e-05
Acox1_1	0.3363757391685921	9.999000099990002e-05
Acox1_4	0.07595500931649879	0.0005999400059994001
Acox3_1	0.07904331634841055	0.642935706429357
Acrbp_1	0.2761616515906302	0.011998800119988001
Acrbp_2	0.3875095393894723	9.999000099990002e-05
Acrbp_3	0.15843936791790614	0.12868713128687131
Acsbg1_1	0.26447512923121885	0.0036996300369963003
Acsf3_1	0.13965510789736701	0.007799220077992201
Acsf3_2	0.398809764930103	9.999000099990002e-05
Acsl1_1	0.15618030611632117	0.0025997400259974
Acsl3_1	0.028029007302717512	0.11378862113788621
Acsl3_2	0.11923859708055506	9.999000099990002e-05
Acsl6_2	0.8404042674200143	9.999000099990002e-05
Acsl6_4	0.30066311788766054	9.999000099990002e-05
Acsl6_5	0.33300862801611386	9.999000099990002e-05
Acsl6_6	0.37523747065431245	9.999000099990002e-05
Acsl6_7	0.07602100138205281	0.00029997000299970003
Acss1_1	0.24443541258217694	9.999000099990002e-05
Acss2_1	0.019829674280398946	0.9999000099990001
Acss2_2	0.1732281031896239	0.010298970102989701
Acss2_3	0.3434444187433233	0.00029997000299970003
Actb_1	0.18939281419685972	9.999000099990002e-05
Actb_2	0.31360168908009245	9.999000099990002e-05
Actg1_nmdSE_1	0.41046293660274047	9.999000099990002e-05
Actl6a_1	0.6749186880372628	9.999000099990002e-05
Actl6b_2	0.029666254278487347	0.15678432156784322
Actl6b_4	0.02351376376702452	0.3183681631836816
Actl6b_5	0.01757447865109718	0.7073292670732927
Actl6b_7	0.09545554939760426	9.999000099990002e-05
Actl6b_9	0.0002590088290931325	0.9971002899710029
Actn2_1	0.2239925679746827	0.0052994700529947
Actn2_2	0.4046377800577914	9.999000099990002e-05
Actr1b_2	0.045060878640949986	0.00039996000399960006
Actr1b_4	0.07125643817757943	9.999000099990002e-05
Actr2_1	0.26479692246183506	9.999000099990002e-05
Actr3b_1	0.101119352934543	0.00019998000199980003
Actr3b_2	0.11285671640172246	0.008399160083991601
Actr3b_4	0.2150029651969011	9.999000099990002e-05
Actr5_1	0.23136431677756442	0.0012998700129987
Actr5_2	0.24853843915739038	0.0004999500049995
Actr6_1	0.15451192483494092	9.999000099990002e-05
Actr8_1	0.11681835379271177	9.999000099990002e-05
Acvr1_2	0.7489697429157454	9.999000099990002e-05
Acvr1_3	0.216843723003317	0.0027997200279972004
Acvr1b_1	0.28730201453804194	9.999000099990002e-05
Acvr2a_1	0.00016901990870321626	1.0
Ada_1	0.3336107398260816	9.999000099990002e-05
Adal_1	0.07117639973216927	0.34196580341965804
Adal_2	0.09252179668227167	0.1371862813718628
Adam10_2	0.11705540021605809	0.0012998700129987
Adam10_4	0.15886386530024244	0.0021997800219978004
Adam11_2	0.00970143896473774	0.9665033496650335
Adam15_1	0.38190655103094007	9.999000099990002e-05
Adam15_3	0.05060166056349902	0.37036296370362964
Adam15_5	0.36108539462497546	9.999000099990002e-05
Adam15_7	0.27211925033080686	9.999000099990002e-05
Adam22_12	0.2546946672123751	0.005099490050994901
Adam22_16	0.41186502500225564	9.999000099990002e-05
Adam22_17	0.22603151947515143	0.0045995400459954
Adam22_20	0.04836919322281563	0.8264173582641736
Adam22_21	0.162628212313785	0.18138186181381863
Adam23_2	0.7800831378881063	9.999000099990002e-05
Adam23_3	0.11136013586853066	0.39316068393160686
Adam33_1	0.16587556244149715	0.0402959704029597
Adam33_nmdSE_1	0.13664026609998714	0.14088591140885912
Adamts10_3	0.034442066565928964	0.8394160583941606
Adamts10_4	0.09580874467789646	0.06009399060093991
Adamts10_6	0.03438129198423712	0.918008199180082
Adamts10_7	0.18193971491380045	0.0057994200579942
Adamts6_1	0.33312582265799606	0.00029997000299970003
Adamts6_2	0.8862732629659387	9.999000099990002e-05
Adamts6_3	0.5127158539140888	9.999000099990002e-05
Adamts7_1	0.06274592807928603	0.7992200779922007
Adamtsl1_1	0.08856795577193433	0.6054394560543945
Adamtsl1_2	0.04352064683080159	0.9092090790920908
Adamtsl2_1	0.27137369493328267	0.0004999500049995
Adap1_1	0.027711844236909644	0.8627137286271372
Adap1_2	0.024748252388981373	0.9083091690830917
Adap1_3	0.014027960948225449	0.9873012698730127
Adar_3	0.7169372323175727	9.999000099990002e-05
Adarb2_1	0.2394014955848579	9.999000099990002e-05
Adat1_3	0.010129492415371089	0.9921007899210079
Adck1_2	0.23449266379039724	9.999000099990002e-05
Adck1_5	0.18626363989470673	9.999000099990002e-05
Adck1_6	0.03110924138878135	0.7324267573242675
Adck1_7	0.12004329896951049	0.0005999400059994001
Adck1_8	0.31484650719705887	9.999000099990002e-05
Adck5_2	0.2763432046527584	9.999000099990002e-05
Adcy3_1	0.4493224367818036	9.999000099990002e-05
Adcy8_1	0.39644512978861157	9.999000099990002e-05
Adcy8_2	0.10537121240688774	0.44145585441455854
Adcyap1r1_10	0.2687036045131588	9.999000099990002e-05
Adcyap1r1_3	0.5146420498369733	9.999000099990002e-05
Adcyap1r1_4	0.5041471642852802	9.999000099990002e-05
Adcyap1r1_5	0.6427873529346102	9.999000099990002e-05
Adcyap1r1_6	0.6162558144215342	9.999000099990002e-05
Adcyap1r1_7	0.24204047306972087	9.999000099990002e-05
Adcyap1r1_8	0.09124117720564695	0.0016998300169983002
Add1_10	0.03784216795904982	0.14158584141585842
Add1_2	0.33862222394538133	9.999000099990002e-05
Add1_4	0.380578043361803	9.999000099990002e-05
Add1_5	0.21962323611094603	9.999000099990002e-05
Add1_6	0.08277672175489159	0.0005999400059994001
Add1_7	0.03286194465311254	0.147985201479852
Add2_1	0.07495203938351791	0.0031996800319968005
Add3_1	0.6033629212752201	9.999000099990002e-05
Adgra1_1	0.04636524697665367	0.6755324467553244
Adgrb1_7	0.29945285409459255	0.00019998000199980003
Adgrb2_3	0.0314495320539796	0.9419058094190581
Adgrb2_6	0.05572911339380848	0.8449155084491551
Adgrb2_7	0.05182162543401836	0.809019098090191
Adgrb2_8	0.09326092664992836	0.54994500549945
Adgrb2_9	0.07065212894023498	0.804019598040196
Adgrb3_2	0.34481592983710285	9.999000099990002e-05
Adgrb3_4	0.06997160573552319	0.0273972602739726
Adgre5_2	0.3718233952935577	9.999000099990002e-05
Adgrg1_1	0.03287898623456009	0.07439256074392561
Adgrg2_5	0.2827445298929475	9.999000099990002e-05
Adgrl1_2	0.08031742121569496	0.7454254574542546
Adgrl1_nmdSE_1	0.12506251083081588	0.20787921207879212
Adgrl2_1	0.3499649992352982	0.0006999300069993001
Adgrl2_10	0.09487405126645176	0.028897110288971104
Adgrl2_11	0.46278935708507773	9.999000099990002e-05
Adgrl2_12	0.5114465816755956	9.999000099990002e-05
Adgrl2_13	0.4761317537621801	9.999000099990002e-05
Adgrl2_15	0.24431627435893355	0.029397060293970604
Adgrl2_16	0.27292888187703723	9.999000099990002e-05
Adgrl2_18	0.09394535230139911	0.047995200479952004
Adgrl2_20	0.04542071687675853	0.995000499950005
Adgrl2_21	0.09316193436840381	0.033596640335966405
Adgrl2_22	0.13818771040072964	0.1710828917108289
Adgrl2_3	0.0782104483499173	0.19928007199280073
Adgrl2_4	0.20792587844947863	9.999000099990002e-05
Adgrl2_6	0.09134620541664329	0.0598940105989401
Adgrl2_7	0.3971156887681456	9.999000099990002e-05
Adgrl2_9	0.5952020281121191	9.999000099990002e-05
Adgrl3_1	0.23495602496858936	0.037396260373962605
Adgrl3_10	0.278164752535085	0.0110988901109889
Adgrl3_11	0.3838722337945426	0.00019998000199980003
Adgrl3_12	0.2700398562837959	9.999000099990002e-05
Adgrl3_13	0.24038251160359547	0.008799120087991202
Adgrl3_14	0.2452657101970499	9.999000099990002e-05
Adgrl3_15	0.5347315645387587	9.999000099990002e-05
Adgrl3_16	0.21803368055272332	0.0542945705429457
Adgrl3_17	0.046474224957093635	0.9878012198780122
Adgrl3_18	0.13827003477195643	0.21497850214978503
Adgrl3_19	0.24805220467728617	0.006799320067993201
Adgrl3_20	0.08624685213896233	0.6643335666433356
Adgrl3_3	0.2854472623181411	9.999000099990002e-05
Adgrl3_6	0.10805892146076479	0.42115788421157885
Adgrl3_8	0.07657078610205215	0.6892310768923108
Adgrl3_9	0.04390104788744209	0.9073092690730927
Adhfe1_1	0.12957686473323882	0.22027797220277973
Adipor1_1	0.1046921064582147	9.999000099990002e-05
Adipor2_1	0.16325615155313866	0.07069293070692931
Adnp_1	0.12627432001465555	0.2853714628537146
Adnp_2	0.019655055323115067	0.9801019898010199
Adora1_1	0.2746564817656256	9.999000099990002e-05
Adora1_2	0.27678232061755537	9.999000099990002e-05
Adpgk_1	0.1119292836026271	0.027597240275972403
Adprh_1	0.03594707590682522	0.16768323167683233
Adprm_1	0.22293924074275662	9.999000099990002e-05
Adsl_4	0.11778840266811108	0.0004999500049995
Adsl_7	0.024073715884895264	0.6255374462553744
Adsl_8	0.22762607436583893	9.999000099990002e-05
Aen_1	0.09155160007197738	0.0036996300369963003
Aen_2	0.0924533916607071	0.07679232076792321
Aen_3	0.11767267928973768	0.011198880111988802
Aes_3	0.03742481789456131	0.0040995900409959
Aes_4	0.004271288314375732	0.9743025697430256
Afap1_1	0.13476215217683618	9.999000099990002e-05
Aff4_1	0.0949309340834994	0.5328467153284672
Afg3l1_1	0.21424224978804096	9.999000099990002e-05
Afg3l1_2	0.15622728446551448	0.00019998000199980003
Afg3l2_2	0.07312270155855638	0.020097990200979902
Afmid_2	0.5743971605281862	9.999000099990002e-05
Aftph_1	0.28494443783480483	9.999000099990002e-05
Aftph_4	0.5650617497774821	9.999000099990002e-05
Aftph_6	0.2640693170889573	9.999000099990002e-05
Aftph_7	0.2367574777032967	0.00039996000399960006
Aga_nmdSE_1	0.23882231945727572	0.033096690330966905
Agap1_2	0.1883125527266183	0.012398760123987601
Agap2_1	0.44461201090697555	9.999000099990002e-05
Agap3_1	0.13945623834398846	9.999000099990002e-05
Agbl4_1	0.21954271323628893	0.019598040195980403
Agbl5_2	0.17802842849616052	0.13408659134086592
Agbl5_3	0.0944705082248668	0.014898510148985102
Agbl5_nmdSE_1	0.18295475114327875	0.062493750624937505
Agfg1_11	0.6520477220638812	9.999000099990002e-05
Agfg1_4	0.27773903192197547	0.00039996000399960006
Agfg1_8	0.3005149092301862	0.0010998900109989002
Agfg1_9	0.14599328868142192	0.032296770322967704
Agfg2_1	0.11624070568027467	0.005699430056994301
Agfg2_2	0.1713925804985713	9.999000099990002e-05
Agfg2_3	0.14669815955965393	0.00029997000299970003
Ago4_3	0.4548273598329855	9.999000099990002e-05
Agpat1_1	0.0860828171941661	9.999000099990002e-05
Agpat1_2	0.0953846286746497	9.999000099990002e-05
Agpat3_1	0.4777156282942697	9.999000099990002e-05
Agpat3_3	0.11139543277283614	0.34356564343565643
Agpat4_2	0.052170735442689575	9.999000099990002e-05
Agpat5_1	0.06844921256592618	0.031196880311968805
Agps_1	0.5421098295637505	9.999000099990002e-05
Agrn_10	0.6535553819255508	9.999000099990002e-05
Agrn_11	0.6642216922603903	9.999000099990002e-05
Agrn_5	0.09052964571878297	0.00019998000199980003
Agrn_6	0.29785124889921677	9.999000099990002e-05
Agrn_7	0.608764020585423	9.999000099990002e-05
Agrn_8	0.13306175950728272	9.999000099990002e-05
Agrn_9	0.16748334021421918	9.999000099990002e-05
Agtpbp1_10	0.14601823024654748	9.999000099990002e-05
Agtpbp1_11	0.16975395290936168	0.00039996000399960006
Agtpbp1_5	0.28309537555838726	9.999000099990002e-05
Agtpbp1_6	0.10273867180363128	0.0066993300669933005
Agtpbp1_8	0.14448426112423107	0.034596540345965404
Agtpbp1_nmdSE_1	0.061452963288054274	0.5148485151484852
Ahctf1_nmdSE_1	0.2880607627229388	9.999000099990002e-05
Ahcyl1_3	0.10327756294537038	0.0014998500149985001
Ahcyl1_4	0.0755804231884798	0.023997600239976002
Ahi1_1	0.1379268340432077	9.999000099990002e-05
Ahi1_2	0.09091019811976175	0.0011998800119988001
Ahsa1_1	0.013892268594781432	0.6891310868913109
Ahsa2_1	0.007524663357024397	0.916008399160084
Ahsa2_2	0.1755544278228922	9.999000099990002e-05
Aif1_2	0.047520007906410644	0.83001699830017
Aif1l_1	0.3306761226418071	0.0017998200179982
Aif1l_3	0.23589562954818266	0.036196380361963806
Aifm1_1	0.21809101246696838	0.0008999100089991
Aifm1_2	0.23791740420708096	0.034596540345965404
Aifm2_1	0.2200572197961862	0.051394860513948606
Aifm3_2	0.4963386227012022	9.999000099990002e-05
Aifm3_4	0.060846290305878625	0.8896110388961104
Aifm3_5	0.014428501923717585	0.9653034696530347
Aifm3_6	0.41479111472718544	9.999000099990002e-05
Aig1_1	0.26301923532421834	9.999000099990002e-05
Aig1_2	0.05612325715724542	0.1146885311468853
Aig1_3	0.1786905049604124	9.999000099990002e-05
Ak2_2	0.08867096859867762	0.0065993400659934
Ak5_1	0.08709124439380311	0.587941205879412
Ak6_2	0.10410376732942661	0.0010998900109989002
Ak7_1	0.5009531425877384	9.999000099990002e-05
Akap10_3	0.20573872212124178	0.0745925407459254
Akap10_5	0.3336607801493856	0.0015998400159984002
Akap10_6	0.33315478608855353	0.0015998400159984002
Akap11_2	0.3650255116063693	9.999000099990002e-05
Akap11_3	0.42563927275538316	9.999000099990002e-05
Akap13_2	0.7856331695931481	9.999000099990002e-05
Akap17b_2	0.08164424536155634	0.16198380161983802
Akap1_nmdSE_2	0.16785821189813632	0.00019998000199980003
Akap2_1	0.5696922330264275	9.999000099990002e-05
Akap2_2	0.1496746931071159	0.11458854114588542
Akap6_1	0.25142734002415923	9.999000099990002e-05
Akap9_10	0.808947037004633	9.999000099990002e-05
Akap9_13	0.279465823274728	0.010498950104989501
Akap9_6	0.27031394963558186	0.013398660133986601
Akip1_1	0.3359184508299605	0.0013998600139986002
Akr1a1_1	0.046354571113055076	0.036396360363963605
Akr1a1_2	0.02039838962478524	0.44425557444255576
Akr1a1_3	0.10967914146347102	9.999000099990002e-05
Akr1a1_4	0.04403853589400941	0.049595040495950406
Akr7a5_1	0.06102250677346688	0.0805919408059194
Akr7a5_2	0.018204948508712016	0.7390260973902609
Akt1_8	0.22872813280098625	9.999000099990002e-05
Akt3_4	0.09055582005488172	0.25207479252074794
Akt3_5	0.18151612955352825	0.0059994000599940004
Akt3_7	0.08377286984636345	0.3067693230676932
Akt3_9	0.08552704907472586	0.2927707229277072
Aktip_1	0.2530777174047324	9.999000099990002e-05
Aktip_2	0.26748640989530015	9.999000099990002e-05
Aktip_3	0.0590147244514444	0.09409059094090591
Alas1_1	0.3138028182424827	9.999000099990002e-05
Alcam_1	0.2380281561787021	9.999000099990002e-05
Aldh16a1_3	0.2382706872505973	0.0341965803419658
Aldh18a1_3	0.207821663242176	9.999000099990002e-05
Aldh18a1_5	0.10093864979644351	0.04939506049395061
Aldh18a1_6	0.06990185115709913	0.22207779222077792
Aldh3a2_1	0.0649176680180169	0.035896410358964105
Aldh3a2_2	0.08607841268676608	0.10668933106689331
Aldh4a1_1	0.23822406317764044	9.999000099990002e-05
Aldh6a1_1	0.40227755539497145	9.999000099990002e-05
Aldh7a1_6	0.17866962199778091	9.999000099990002e-05
Aldh7a1_7	0.4290321928153439	9.999000099990002e-05
Aldoa_1	0.4074244230982852	9.999000099990002e-05
Aldoa_2	0.15556516270728604	9.999000099990002e-05
Aldoa_5	0.18185739463412165	9.999000099990002e-05
Aldoa_6	0.06444317898057306	9.999000099990002e-05
Alg13_9	0.6168195087469824	9.999000099990002e-05
Alg13_nmdSE_1	0.32468968338609105	0.00029997000299970003
Alg14_1	0.2724467081245271	9.999000099990002e-05
Alg14_2	0.05760964752711484	0.557044295570443
Alg1_3	0.024434066233517404	0.7957204279572043
Alg3_2	0.09810875939482144	0.010798920107989201
Alg3_3	0.020170792506748136	0.9796020397960205
Alg3_5	0.07310751189609299	0.1937806219378062
Alg6_1	0.20078370281149927	0.036096390360963904
Alg6_3	0.11783538787796555	0.2826717328267173
Alg9_1	0.04672625993151036	0.3732626737326267
Alg9_2	0.027794978148477645	0.8608139186081392
Alg9_3	0.2246170891362932	9.999000099990002e-05
Alg9_4	0.00965429156543407	0.937006299370063
Alg9_5	0.14981083941609652	0.00019998000199980003
Alg9_6	0.054931934946837235	0.23537646235376464
Alg9_7	0.21801971292924727	0.0008999100089991
Alkbh1_7	0.07483362746210787	0.6693330666933307
Alkbh1_nmdSE_1	0.2125812058516673	0.0032996700329967
Alkbh1_nmdSE_2	0.1457516623560493	0.09059094090590941
Alkbh3_1	0.15387904437810307	0.0004999500049995
Alkbh3_2	0.05311307718036484	0.6427357264273572
Alkbh3_3	0.0730319637356247	0.24567543245675433
Alkbh6_2	0.16899082059690695	9.999000099990002e-05
Alkbh6_5	0.016011953960981318	0.8665133486651335
Alkbh7_1	0.18752071550202754	9.999000099990002e-05
Alkbh7_2	0.13008991761140132	9.999000099990002e-05
Alkbh8_2	0.3726764959019415	9.999000099990002e-05
Alkbh8_3	0.08894748832387112	0.26477352264773524
Alms1_3	0.2601185538528408	0.0040995900409959
Aloxe3_1	0.13875177100474456	0.27977202279772023
Als2cl_3	0.45847599202184375	9.999000099990002e-05
Als2cl_4	0.1018107707380409	0.4570542945705429
Amacr_2	0.29405357511340524	0.00019998000199980003
Ambra1_4	0.0963838064210365	0.057194280571942806
Ambra1_6	0.17791986457746367	9.999000099990002e-05
Ambra1_7	0.03590932773291011	0.9048095190480951
Amdhd2_3	0.13294060500661897	0.012598740125987402
Amdhd2_4	0.17255209724321474	0.08649135086491351
Amdhd2_5	0.09198401298544945	0.1406859314068593
Ammecr1l_3	0.03926567963855987	0.7901209879012099
Amn1_2	0.08528270193935295	0.00039996000399960006
Amn1_3	0.06399059010166563	0.049295070492950704
Amn1_5	0.10396484585697974	0.0007999200079992001
Amn1_6	0.02669480324161766	0.7293270672932707
Amn1_7	0.031076671273999712	0.5664433556644336
Ampd2_1	0.053414508115883885	0.05299470052994701
Ampd2_2	0.29514460110165974	9.999000099990002e-05
Amph_1	0.10800947566382957	9.999000099990002e-05
Amt_2	0.4650075910885503	9.999000099990002e-05
Amt_3	0.8510024332325753	9.999000099990002e-05
Anapc15_1	0.0038217222500257497	0.9872012798720128
Anapc15_3	0.14397782498431222	0.18638136186381363
Anapc16_1	0.14089757812762405	9.999000099990002e-05
Anapc16_2	0.013992764630824772	0.8071192880711929
Anapc16_3	0.1314810540203587	0.16398360163983602
Anapc1_1	0.07819519203078795	0.13658634136586342
Anapc1_4	0.10321334034884566	0.0124987501249875
Anapc2_2	0.0673131087962342	9.999000099990002e-05
Anapc2_3	0.08566990319668055	9.999000099990002e-05
Anapc4_2	0.011148199037984363	0.9867013298670133
Anapc5_1	0.08246372524619394	9.999000099990002e-05
Anapc5_11	0.031002340109096416	0.004899510048995101
Anapc5_4	0.03443826869808975	0.004199580041995801
Anapc5_5	0.012261599553857305	0.7823217678232177
Anapc5_7	0.0527806004425847	9.999000099990002e-05
Anapc5_8	0.10366405301649417	9.999000099990002e-05
