waldStat	df	pvalue	meanLogFC
54	105.565176181638	4	0	0.234091099151306
55	617.668804191786	4	0	0.261540280468105
56	15.8223581493221	4	0.00326703474813284	0.148958310207413
57	185.808216038678	4	0	0.247000654346184
58	76.9253459591987	4	7.7715611723761e-16	0.263708960089498
59	203.656626219058	4	0	0.338765032391313
60	22.7661948718915	4	0.000140997978690272	0.0901562167313217
61	0.802313564371477	4	0.938137629915633	0.06579104417028
62	12.1915368840366	4	0.0159823573663392	0.420106036700335
63	10.869967593234	4	0.028064931437504	0.166066401480377
64	62.7882428207991	4	7.51954054578619e-13	0.389411964600592
65	60.8241828833388	4	1.94666505137775e-12	0.481123868973435
66	64.7529968029635	4	2.90101276334553e-13	0.650738825388489
67	53.0401220237834	4	8.35859159664665e-11	0.0883390814361916
68	1099.0683608588	4	0	0.667654706583974
69	0.0731617520438228	4	0.999347015115158	0.0286921247981848
70	0.128166876544133	4	0.998032307451627	0.0189103771534469
71	9.14813572311338	4	0.0575015854847752	0.109780026987927
72	7.98643925920864	4	0.0920762066600912	0.0632976779260514
73	129.801775591111	4	0	0.598830117283578
74	4.85753419704376	4	0.302230185451364	0.0401755647572165
75	166.023349113272	4	0	0.222263269193074
76	28.6117442349502	4	9.37339159357009e-06	0.124401872145027
77	44.4622436544773	4	5.14300146914337e-09	0.353997245776217
78	20.6631589138639	4	0.000369268702909764	0.359352806414746
79	994.253209148687	4	0	0.540379635838076
80	58.924437828238	4	4.88065143855465e-12	0.0499051851104277
81	372.169637667727	4	0	0.31155276153886
82	82.2024512132082	4	1.11022302462516e-16	0.269403143963471
83	314.856008238473	4	0	0.445960674006874
84	61.9734240334924	4	1.11588516205074e-12	0.333707450640437
85	186.471183413946	4	0	0.814488758504591
86	247.013436374695	4	0	0.160555460010387
87	9.51931278715332	4	0.049351921655422	0.181179198998786
88	32.6713514101897	4	1.39459131820452e-06	0.0987943511997064
89	19.9163413559794	4	0.000518751642923365	0.177112812906685
90	1.6455960000164	4	0.800574793997266	0.0545041591412717
91	38.1216391276329	4	1.05764498492533e-07	0.775955741475498
92	12.6898205718142	4	0.0128951669782412	0.133927529576183
93	105.875747662588	4	0	0.370715013864464
94	175.954584743588	4	0	0.431213469538008
95	442.209517250453	4	0	0.2890041183859
96	120.38332005362	4	0	0.289863718311802
97	41.7291886706514	4	1.89829295615951e-08	0.112680673148235
98	131.426191652519	4	0	0.210639839164987
99	655.819057074224	4	0	0.479581423375466
100	112.678586061188	4	0	0.139336015854001
101	106.742348347873	4	0	0.205136755150639
102	14.4451237696159	4	0.00600189480077806	0.185426069291381
103	1458.90593576611	4	0	1.53019094537947
104	341.150215286547	4	0	0.368358100313572
105	1668.21404787233	4	0	0.50464096726238
106	2.11609586443992	4	0.714415892019599	0.0272180114876492
107	113.535039484421	4	0	0.121598043835299
108	123.106863303191	4	0	0.503474760768505
109	45.0363987905824	4	3.90727816768077e-09	0.1003752958022
110	5.59979024062311	4	0.231096096251026	0.0442905625607615
111	165.614982713954	4	0	0.402491957699942
112	637.69683752641	4	0	0.86652878543488
113	45.3738397857857	4	3.32433258698472e-09	0.188089905250806
114	110.142656413639	4	0	0.176593820318302
115	8.05836015929594	4	0.0894636291187029	0.105842604772383
116	76.0992241666964	4	1.22124532708767e-15	0.234094434523646
117	2134.71587232586	4	0	1.04210088711074
118	26.6441250552921	4	2.34588826154569e-05	0.214878909165701
119	13.9732240590644	4	0.00738100562560995	0.422292693104682
120	88.4840592992828	4	0	0.420328712033164
121	102.266188163959	4	0	0.744550607460028
122	26.0851530103255	4	3.04177994814303e-05	0.15663126779241
123	1.77597899769746	4	0.776874086027153	0.0500593631671758
124	8.1384151665185	4	0.0866374530989208	0.0925366062814438
125	165.757358965093	4	0	0.18761742246811
126	83.1095955259452	4	0	0.225626678254036
127	9.45569139429763	4	0.0506656959332218	0.326507444579822
128	21.1651619355033	4	0.000293662726201349	0.175481394184524
129	29.1889601666131	4	7.15597366485188e-06	0.241891367436763
130	769.718286726198	4	0	0.393432570082524
131	6.72972837413187	4	0.15087899631402	0.114572944852654
132	457.747631260244	4	0	0.497519315597924
133	164.850294482086	4	0	0.505583410957585
134	5.86156950110364	4	0.209727614808788	0.0397044253914864
135	16.958987336869	4	0.00196873757977356	0.332922245916722
136	2.83741448949061	4	0.585391723104118	0.0496818518664724
137	1.74589236564092	4	0.782365314900181	0.0854526242604048
138	140.070046160031	4	0	0.620141794530956
139	69.2894714674442	4	3.2085445411667e-14	0.317300346534451
140	3.25260804992001	4	0.516475988250702	0.0195666783599644
141	24.6401288385256	4	5.94251561000236e-05	0.636706665453131
142	545.079485390099	4	0	0.430888276021487
143	115.722505285747	4	0	0.203409785311747
144	190.488646287404	4	0	0.239561858100334
145	179.378343568235	4	0	0.356551417800331
146	8.90337398323519	4	0.0635605749803427	0.107027074708535
147	123.184358169059	4	0	0.118502877159501
148	44.5548828240275	4	4.92000296059558e-09	0.443632429437488
149	14.2880898296216	4	0.00643014661078112	0.163835328555094
150	5.78283734245719	4	0.215963712497033	0.0502792105539779
151	26.5545851012686	4	2.44563121677421e-05	0.200490346731113
152	0.0147966767766973	4	0.999972766904485	0.00321763654434517
153	44.8580770631091	4	4.25546275995003e-09	0.548609078021326
154	58.4780008550439	4	6.05659966623762e-12	0.450675828478663
155	45.5042592173096	4	3.12304482275039e-09	0.169856930435835
156	9.11386593514884	4	0.0583155419115334	0.472282823754871
157	10192.2477268444	4	0	0.699215611019475
158	24.2421199615841	4	7.14265142637283e-05	0.32209279149078
159	3.33465079446993	4	0.503460938000514	0.168524477479135
160	10.35608544667	4	0.0348381853547954	0.271382713822519
161	303.660453515819	4	0	0.202359356421541
162	37.164461092824	4	1.66610348073526e-07	0.0811943155468871
163	731.703127844174	4	0	0.600883633728229
164	71.1309082792454	4	1.31006316905768e-14	0.24136967664037
165	26.2028420713963	4	2.87997036525489e-05	0.107424591664987
166	7.62755273062969	4	0.106214517265796	0.214753066519982
167	141.195800031182	4	0	0.39277174800819
168	1.68051354663409	4	0.794254245369611	0.121824230564136
169	346.499361735377	4	0	0.465308485910364
170	31.7045310364028	4	2.19840069604071e-06	0.133457306765486
171	180.639370713721	4	0	0.35941852645611
172	100.963969108412	4	0	0.182952822051849
173	54.5470391519456	4	4.04241085050216e-11	0.110369718294677
174	6.26190148686023	4	0.180424448133826	0.164492943987705
175	19.2899801308554	4	0.000689254002979811	0.538266774367018
176	114.582393593701	4	0	0.208747746217038
177	9.18781546532109	4	0.0565726496666408	0.13228356069388
178	29.7047592841279	4	5.62066812392903e-06	0.28325323710006
179	146.119152003426	4	0	0.373106180253341
180	78.994043858358	4	3.33066907387547e-16	0.16156743598013
181	1.21502679216445	4	0.875618412165281	0.0263808464251183
182	12.7778596421346	4	0.012413795169783	0.0780552076328462
183	88.6912374679395	4	0	0.295636739287106
184	13.3869458423888	4	0.00953200090898276	0.184916913582578
185	416.777262104471	4	0	0.190878180424292
186	188.96509094784	4	0	0.336883612724085
187	1396.86810638324	4	0	0.296318914564633
188	8.96672718546014	4	0.0619365450005395	0.14417802755808
189	0.00713054582439771	4	0.999993659500618	0.00147260172867057
190	3.66719702945201	4	0.452914890498607	0.183153779856745
191	2.79523394957883	4	0.592655698695728	0.0444364851905722
192	78.5115428513397	4	3.33066907387547e-16	0.349432097541372
193	8.17189510069769	4	0.0854805686639857	0.0243656880683876
194	145.771738987884	4	0	0.102837328125663
195	70.3128522798385	4	1.95399252334028e-14	0.306408430830179
196	16.1660447982788	4	0.0028042605352151	0.18925032851874
197	39.3576194668954	4	5.87661256323813e-08	0.162424508447045
198	325.075683740875	4	0	0.344425082465617
199	30.1109257614332	4	4.646419092591e-06	0.412850761939418
200	25.0304806885893	4	4.960482844929e-05	0.130488442662336
201	27.5547374784771	4	1.53518914804973e-05	0.0705567019698764
202	169.421725019165	4	0	0.202005776158796
203	10.2605301809089	4	0.0362604705485805	0.184549568620699
204	259.000018976951	4	0	0.549336628173645
205	42.3910569702251	4	1.38409030903119e-08	0.16144990600531
206	139.876162040094	4	0	0.89766099371142
207	10.7814890900201	4	0.0291327075209934	0.112157911666998
208	16.8609050970571	4	0.00205699630887435	0.166396771988983
209	14.0664143243141	4	0.00708607763557245	0.0534361365250205
210	269.399188438218	4	0	0.555631792287122
211	108.297196665536	4	0	0.648895687456402
212	774.835118843942	4	0	0.333432980527813
213	27.738955975195	4	1.40882797052821e-05	0.156290394051652
214	20.0110623318473	4	0.00049689432201494	0.127853138549245
215	77.084536831814	4	7.7715611723761e-16	0.259598894374908
216	27.5664844195619	4	1.52680529713622e-05	0.187222807933579
217	937.295977474062	4	0	0.80913055420344
218	1171.98123620687	4	0	0.63025167533681
219	342.833040329187	4	0	0.409872673026223
220	341.027669676482	4	0	0.499310110987295
221	243.141999543934	4	0	0.591854228398411
222	4.01686551242736	4	0.40372816271933	0.250939369659706
223	55.1746768481272	4	2.98637781170896e-11	0.176594164899837
224	331.366200186761	4	0	0.642004312883943
225	4.09440507763274	4	0.3933802532147	0.138866826854451
226	587.470897545014	4	0	0.517687432413043
227	113.770002482149	4	0	0.296105059558442
228	38.2804967636909	4	9.80755082702345e-08	0.237132996456984
229	3.21966256421928	4	0.521760971104154	0.0497030354224098
230	75.5849644877143	4	1.4432899320127e-15	0.502510167695486
231	2211.23597461831	4	0	0.752936400720803
232	0.0234057294440185	4	0.999932053404542	0.00387883934438228
233	23.8119346851056	4	8.71153414599979e-05	0.269444929681269
234	0.675586678526834	4	0.954305102762697	0.0252581610778177
235	0.600296406732264	4	0.96303074366569	0.0172562365058319
236	93.1317112394008	4	0	0.279455666465105
237	5.21491173455515	4	0.265948369333745	0.127664645467114
238	382.423721194204	4	0	0.440360670634973
239	27.1458267099614	4	1.85739815296015e-05	0.34921721628773
240	31.5092339788303	4	2.40985704902386e-06	0.511793169745392
241	66.551180845817	4	1.21236354289067e-13	0.0974504383860501
242	40.4147651866317	4	3.55248552796894e-08	0.33030966010761
243	96.0279334438879	4	0	0.342253817766619
244	481.639357077724	4	0	0.368326375265258
245	19.9673757950128	4	0.000506859535158499	0.0793034321820305
246	10.8390065392759	4	0.0284342030055131	0.287803222961351
247	21.7288676168635	4	0.000226925533817646	0.419295098937039
248	9.99033567673786	4	0.0405907912789873	0.109958709863156
249	24.7101984550082	4	5.75301758182212e-05	0.285989066910152
250	97.4591089626304	4	0	0.405154876689907
251	3.29719679657661	4	0.509376523273065	0.0405947851026182
252	34.9110284706383	4	4.8449872613876e-07	0.150629242617186
253	1.68504146047062	4	0.793433035348669	0.0369952640318461
254	27.4715934537172	4	1.59585305375964e-05	0.404138483136228
255	17.1929502555463	4	0.00177300528527735	0.165554483636686
256	25.2618177333037	4	4.45646799600574e-05	0.0845607590820328
257	0.0170960654017585	4	0.999963673100952	0.00212299549255142
258	251.900795699146	4	0	0.53440576667292
259	28.3265819972807	4	1.07091337658849e-05	0.393468507496425
260	67.3937516874473	4	8.04911692853238e-14	0.191916523569177
261	3.73948585431901	4	0.442409005124138	0.0672118761084402
262	0.0857664013952316	4	0.999106384571855	0.00407305001127588
263	0.0654693587288452	4	0.999475770480605	0.0240540378261542
264	318.893269776431	4	0	0.118667598762436
265	425.20050520126	4	0	0.277288204003233
266	491.869538600204	4	0	0.738458145048234
267	7.61512047758064	4	0.10673880429005	0.0675753522481813
268	211.473433330843	4	0	0.557713138741421
269	7.7189188417918	4	0.102434447719355	0.046800620679658
270	0.545988624171177	4	0.968872300468046	0.0434142628492656
271	0.878983534203608	4	0.92755642077693	0.0154923460364999
272	114.947001405256	4	0	0.33086783727401
273	57.8095764226347	4	8.36664071357518e-12	0.140632416666241
274	1.01656553861157	4	0.907273796021481	0.0387293812307504
275	511.749112610099	4	0	0.375660928000007
276	3.39511836740627	4	0.494003920501126	0.0412343045169666
277	354.01217765421	4	0	0.209620527468928
278	57.2931174027339	4	1.0738188116477e-11	0.188141463593443
279	19.4414239815848	4	0.000643534821128888	0.137519800079585
280	71.5895709450751	4	1.04360964314765e-14	0.300063681095199
281	57.8662803416372	4	8.14048828345904e-12	0.365995535401588
282	1.3755441635066	4	0.848434224245024	0.121925664649034
283	44.1828919055713	4	5.87838533405716e-09	0.424131642542093
284	80.7069546873072	4	1.11022302462516e-16	0.41238346032583
285	63.5838774819483	4	5.11368725142347e-13	0.355870265181642
286	10.0485877969265	4	0.0396171322687859	0.102591355977006
287	78.2931995619309	4	4.44089209850063e-16	0.263798669814107
288	6.26128401002945	4	0.180466671991047	0.0935950182532934
289	5.59584664308887	4	0.23143206632402	0.0639076953392867
290	68.9965716108895	4	3.69704267200177e-14	0.602854286841047
291	75.2192300448973	4	1.77635683940025e-15	0.2146462511404
292	111.076074546398	4	0	0.319288851973217
293	29.503167438625	4	6.17721641971158e-06	0.331013059297866
294	64.3473217388622	4	3.53161944133262e-13	0.153232544321026
295	460.92638014733	4	0	0.175365962316962
296	411.917171053252	4	0	0.228851958160065
297	221.254596887786	4	0	0.156687537269152
298	76.1400575303863	4	1.11022302462516e-15	0.24166128485798
299	721.184599350587	4	0	1.06462482884761
300	4.58552193664817	4	0.332526888203003	0.0695994404433605
301	140.654048221845	4	0	0.467701444717385
302	10.7839522920063	4	0.0291024571740707	0.101941739991525
303	59.9415226257742	4	2.98416846788996e-12	0.293377090003404
304	15.5613116246913	4	0.00366801471233658	0.208439636952886
305	172.29377880531	4	0	0.246927826636774
306	66.2975223897443	4	1.37112543541207e-13	0.13551819052228
307	23.534462039904	4	9.90041085493498e-05	0.21514829866998
308	50.0724040459666	4	3.4873315346573e-10	0.20603444270562
309	34.3946137778805	4	6.18460025303413e-07	0.15648798601822
310	3.85548143499181	4	0.425917472466069	0.347843059032771
311	466.389771288052	4	0	0.470568810765361
312	13.2801331342341	4	0.0099851104458063	0.165936406351965
313	77.0778480838008	4	7.7715611723761e-16	0.120249143438033
314	11.8203354978168	4	0.0187385227278359	0.126636546453398
315	124.373392562652	4	0	0.252916976042787
316	55.8265496053282	4	2.18030038467987e-11	0.152842260602946
317	20.2317118882074	4	0.0004494511475861	0.408328922530814
318	44.5824597036377	4	4.85550388784617e-09	0.472975821915749
319	270.588292729582	4	0	0.361622909949717
320	31.6608734070467	4	2.24400633386246e-06	0.310743817309784
321	6.28888942641135	4	0.178587625501925	0.086372709026258
322	35.5716797864146	4	3.54436545446646e-07	0.144631512282141
323	12.5459367566358	4	0.0137213280465484	0.0569686365343894
324	92.5278653508201	4	0	0.153038912435682
325	19.2651461530698	4	0.000697051783259961	0.253442202997452
326	170.613808005973	4	0	0.365780446840002
327	2.62842943323068	4	0.621795323738893	0.0155086423829935
328	16.1831413886624	4	0.00278300776186813	0.0609792658249928
329	143.304394020414	4	0	0.2127369000927
330	35.0029196513039	4	4.6389380137235e-07	0.0955969473275344
331	42.2659377240802	4	1.4692913108405e-08	0.162753139017647
332	0.818917962612911	4	0.935894004708671	0.0265328037494779
333	135.960077322905	4	0	0.127660109094731
334	92.9260707727721	4	0	0.284943008842962
335	438.259715527059	4	0	0.700289446294557
336	213.346367252733	4	0	0.511894436495122
337	153.024377351857	4	0	0.162979868709529
338	230.371239347333	4	0	0.326706758305631
339	5.36069951309279	4	0.252248146828568	0.160941292794693
340	9.60730268992148	4	0.0475885028705503	0.238383411024423
341	1.10993640702803	4	0.892692496713053	0.0119125310304722
342	43.127012324507	4	9.73856240094051e-09	0.228198352604896
343	2.63652684581839	4	0.620366378678152	0.0203254370917045
344	243.585154807331	4	0	0.298450079448957
345	64.5693061992958	4	3.17079695832945e-13	0.173706081329943
346	60.7832239864921	4	1.98563387954209e-12	0.316331918803576
347	32.4260416251951	4	1.56542267404358e-06	0.617141897350841
348	185.981636068259	4	0	0.65869514329656
349	26.270117215989	4	2.79134900806888e-05	0.228575518536516
350	8.65167235216887	4	0.0704208110185207	0.153972770346227
351	200.109211046236	4	0	0.451427805423665
352	1268.60597965493	4	0	0.442256856655577
353	14.8098134337951	4	0.00511237581371804	0.047879213272729
354	11.2809967852886	4	0.0235810613840529	0.102513543422458
355	65.3181258464885	4	2.20490292690556e-13	1.12909156123107
356	3.86882665499091	4	0.424049204296983	0.0947055806068888
357	99.5056069285825	4	0	0.191897215707349
358	95.900191200627	4	0	0.333671714745385
359	635.252026693046	4	0	0.539426077865022
360	55.1179460826453	4	3.06925596049723e-11	0.144178163388102
361	101.374967029123	4	0	0.449045599332719
362	16.8860691236841	4	0.00203398740111127	0.162521238995355
363	469.41251983452	4	0	0.346357875545915
364	57.2350378672232	4	1.10438325151563e-11	0.122447463319958
365	460.631010752383	4	0	0.371031616636702
366	413.699580657041	4	0	0.425792848210615
367	10.2273334342893	4	0.0367675356498774	0.116436203739
368	12.0381024655027	4	0.0170701632974978	0.193169500540518
369	108.883440105622	4	0	0.179938331563341
370	205.201481871878	4	0	0.250310518281089
371	9.3341480768935	4	0.0532689805044363	0.184157337703732
372	373.693707708547	4	0	0.574264142739616
373	1.16395940964145	4	0.883996067955324	0.0169574036673116
374	71.1802968717492	4	1.27675647831893e-14	0.383348747184589
375	2.11758627139164	4	0.714142196982549	0.0566950971979367
376	13.607337142843	4	0.00865970502620661	0.487868182118938
377	1.0166334332215	4	0.907263416593534	0.0174115138790379
378	12.8800578723068	4	0.0118769682188768	0.107914505593191
379	1029.65158054475	4	0	0.534328087952359
380	27.3801302097769	4	1.66534412237018e-05	0.441536524358361
381	26.1803352769445	4	2.9102385391222e-05	0.127752200928008
382	23.0209674171643	4	0.000125410685873129	0.562935290440348
383	4.70288051037064	4	0.319164040502643	0.159049680232891
384	1.0742036532514	4	0.898343188362681	0.0487219381889459
385	274.513967538889	4	0	0.131230695109268
386	113.121360108038	4	0	0.367548844837611
387	85.3669460196892	4	0	0.165706780660564
388	3377.95960457429	4	0	0.386151411825801
389	77.7616363831661	4	5.55111512312578e-16	0.144527463641089
390	1060.46721046775	4	0	0.407888617887676
391	71.596815092904	4	1.04360964314765e-14	0.243541014036749
392	150.32047839708	4	0	0.186598540073085
393	2512.69272878658	4	0	0.596395145694081
394	557.557739803015	4	0	0.297989131848948
395	232.587583667215	4	0	0.705298865984207
396	46.0943404058502	4	2.35399277848103e-09	0.31319518734011
397	0.373915366465244	4	0.984556278069304	0.0118564247349106
398	4.59280773899271	4	0.331684278221952	0.139365251912514
399	117.589473682263	4	0	0.121155768437804
400	214.372350586624	4	0	0.781215851757683
401	484.341951607287	4	0	0.575928386816449
402	2.68972270976343	4	0.61101420063682	0.052031356051887
403	30.5780374891504	4	3.73214448545767e-06	0.123651370957356
404	212.874481512856	4	0	0.536313314861189
405	27.22590587685	4	1.78940086137391e-05	0.391272113972947
406	5.4290724098165	4	0.246034778153856	0.10968550075421
407	118.844907073717	4	0	0.374344373542042
408	14.9345052060766	4	0.00483900327202513	0.17208688584239
409	1071.51669130553	4	0	0.490664247257713
410	17.6145214848335	4	0.00146758404213998	0.33031285254808
411	44.6530520613772	4	4.69421534976533e-09	0.163388637948812
412	152.587984882985	4	0	0.748497563585808
413	125.152476583895	4	0	0.143205224363332
414	7.13026729076524	4	0.129162257403913	0.23395783980913
415	25.8268045111924	4	3.4293672742991e-05	0.127258536736717
416	17.0381685855146	4	0.00190021995006828	0.152841486938722
417	272.289621416822	4	0	0.229700337110915
418	36.4113171251134	4	2.38128924578973e-07	0.168601667078288
419	85.429656336568	4	0	0.218034458517863
420	62.3879738234545	4	9.12825370846804e-13	0.222454785748254
421	8.15643103956227	4	0.0860131062971465	0.144316059913764
422	496.646456196322	4	0	0.422868465057497
423	39.1828785902416	4	6.38605603953124e-08	0.25311747799508
424	29.9593742934802	4	4.98853247621334e-06	0.0752483816822314
425	11.1721144541684	4	0.0246962874091876	0.0458454737514427
426	33.652656039008	4	8.77971632728958e-07	0.163551104266133
427	70.3438109422927	4	1.92068583260152e-14	0.0926211614322064
428	205.574101490448	4	0	0.572821023744701
429	0.595298719073666	4	0.963584670653416	0.0225545659131234
430	1508.83184692863	4	0	0.706199410852919
431	88.0327797097232	4	0	0.193809729080531
432	4.32979774534302	4	0.36320866711109	0.13025080881496
433	115.728081538316	4	0	0.486128107424179
434	24.7089798239315	4	5.75626141625651e-05	0.0754900570132857
435	105.243925080256	4	0	0.315568830745042
436	27.1982870733158	4	1.81256830659171e-05	0.245318158500178
437	23.3248451450364	4	0.000109041303352764	0.32479498372684
438	87.6875424030138	4	0	0.243098398237031
439	19.2193951526777	4	0.000711646593115178	0.318699020825395
440	28.4545323905424	4	1.00878528527248e-05	0.084502978245525
441	7.31408209091148	4	0.120192486424478	0.087386700852257
442	18.2563868082857	4	0.0010995322213545	0.288696357994458
443	136.226028060755	4	0	0.270610349166075
444	12.7002661925406	4	0.0128371152511797	0.0641723018012389
445	0.372398407354059	4	0.984673707040256	0.0111449422032939
446	0.487131082028738	4	0.974741617054196	0.00703065093854465
447	113.278042168976	4	0	0.173711870999519
448	0.236561571974823	4	0.993532710989395	0.00942065650039955
449	9.38922715539198	4	0.0520738260255483	0.212236661370302
450	385.566309348615	4	0	0.377085169513288
451	5.43167525148086	4	0.24580087999685	0.111058469983453
452	14.0934614699415	4	0.00700266249434689	0.112419747697479
453	832.509526828847	4	0	0.60947670281162
454	17.070146122472	4	0.00187322045708227	0.587318279812762
455	239.347267753179	4	0	0.849060381324986
456	163.772728598781	4	0	0.356119175889866
457	0.0311289666692842	4	0.999880122972117	0.00203512407126065
458	140.371131936753	4	0	0.284730893402942
459	321.786611912745	4	0	0.804575640731161
460	1801.77307935126	4	0	0.52577264980573
461	1375.17776890414	4	0	0.416615171309299
462	28.1240381242093	4	1.17713401595054e-05	0.489243607352124
463	8.75588536482439	4	0.0674993856645465	0.113779968163057
464	0.0234992674810438	4	0.999931511372795	0.00102501339263327
465	478.154076947352	4	0	0.374703817974449
466	89.2148330205875	4	0	0.140159909767011
467	90.7265657709698	4	0	0.352960854003916
468	1.89604189469879	4	0.754872069148129	0.0313374695107638
469	12.0051370718625	4	0.0173131055076481	0.0750874322287814
470	315.619838861166	4	0	0.624591899593568
471	10.6071075927672	4	0.0313531597545404	0.237352940697005
472	2.36295902970979	4	0.669331255141497	0.0469262356176123
473	38.2790448126729	4	9.8143196791689e-08	0.464085679594086
474	17.1529683859863	4	0.00180503794936804	0.210991404878098
475	839.079997145184	4	0	0.534441903219792
476	60.617964540444	4	2.15105711021124e-12	0.142753572654355
477	179.091976166829	4	0	0.563126354927771
478	7.59408452139566	4	0.107631413331895	0.283566662678612
479	18.7335315617309	4	0.000886560942685355	0.128475856422607
480	321.666178748138	4	0	0.255532890189473
481	125.434500092	4	0	0.256021317684379
482	19.5472229745364	4	0.00061338870275518	0.252397183434101
483	12.9487101310397	4	0.0115291435358571	0.133015890656971
484	203.485824124668	4	0	0.322295667454243
485	25.0411859579032	4	4.93595621026133e-05	0.238959845603191
486	13.8947441689388	4	0.00763867770640136	0.103604215853073
487	4.045068797224	4	0.399940811400284	0.12710455072359
488	91.8330285911286	4	0	0.275655626488504
489	212.464222831907	4	0	0.500634931683559
490	21.0071037162779	4	0.000315643857486725	0.200068777367121
491	60.9424666318848	4	1.83830728417433e-12	0.513355647438038
492	4.52116051389757	4	0.340045759222269	0.176645755877565
493	76.8427240366835	4	7.7715611723761e-16	0.107120061314048
494	32.7112610814096	4	1.36861187716164e-06	0.364445121577143
495	92.7461974981829	4	0	0.148475150852122
496	3.93517820590101	4	0.414849601843886	0.039015601292851
497	176.398299315937	4	0	0.283083840211513
498	156.974194491095	4	0	0.381399151483023
499	102.599491672877	4	0	0.369236385441975
500	1253.08095703947	4	0	0.603329148166171
501	13.1358447511865	4	0.0106307577951402	0.11064783144028
502	52.8613316334787	4	9.11053454899502e-11	0.360150600252937
503	0.861020039819715	4	0.930085295038255	0.0311348832278754
504	65.7685418540209	4	1.77191594730175e-13	0.592370422125493
505	225.869260262879	4	0	0.298416209566618
506	194.315482207604	4	0	0.233186237764556
507	257.863043634516	4	0	0.388221768035742
508	96.6084586363834	4	0	0.197988563995892
509	303.89705040132	4	0	0.238554114973768
510	54.7362769150166	4	3.68977071119048e-11	0.158181688596736
511	77.1893017565305	4	6.66133814775094e-16	0.335770110884277
512	758.712246925209	4	0	0.272392163890117
513	57.5076155791711	4	9.6810337524289e-12	0.412928566781071
514	4.91912349529501	4	0.295697049813994	0.073989818177931
515	199.988812713472	4	0	0.533149040913127
516	83.3853126199657	4	0	0.100279737157476
517	468.027410854819	4	0	0.715173153894477
518	35.0888537003928	4	4.45415828220774e-07	0.0389582951884727
519	3.76017053812818	4	0.439435043982834	0.346563098124143
520	42.721977571777	4	1.18176587404761e-08	0.193364303256707
521	2.60214650177181	4	0.626442927620782	0.0675056279234391
522	1602.83375582646	4	0	0.833239266874831
523	16.9366206301939	4	0.00198852951847106	0.178790421089808
524	74.8564536072939	4	2.1094237467878e-15	0.168807874264792
525	256.448803351952	4	0	0.341361423636262
