GeneID	n_counts	n_counts_uniq	cdr	intercept	sigma	neuro_ceoff	neuro_ELBO_gain	neuro_pval	neuro_FDR
Tmem135_1	2355	781	3.834e-01	4.654e+00	4.385e+00	2.339e+00	2.147e+00	3.826e-02	1.103e-01
Tmem14c_1	8401	3799	7.150e-01	3.674e+00	4.141e+00	7.817e-01	1.266e+00	1.116e-01	2.252e-01
Tmem161a_11	2433	1389	3.523e-01	5.137e+00	3.146e+00	8.208e-01	3.466e-01	4.051e-01	5.422e-01
Tmem161b_1	2378	1482	2.798e-01	4.112e+00	5.686e+00	2.630e+00	2.038e+00	4.352e-02	1.206e-01
Tmem175_1	1793	737	2.150e-01	4.724e+00	5.192e+00	4.710e-01	-6.660e-01	1.000e+00	1.000e+00
Tmem175_3	3527	1262	2.254e-01	7.230e+00	3.117e+00	1.755e+00	3.176e-01	4.254e-01	5.646e-01
Tmem176b_9	13041	2355	5.207e-01	-5.153e+00	3.499e+00	-2.515e-02	1.733e-01	5.560e-01	6.979e-01
Tmem183a_nmdSE_1	19297	3788	8.264e-01	-5.534e+00	4.578e+00	1.287e+00	1.850e+00	5.444e-02	1.405e-01
Tmem196_1	3517	302	2.254e-01	-3.101e+00	3.600e+00	2.918e+00	1.858e+00	5.391e-02	1.401e-01
Tmem209_3	3547	2208	4.067e-01	3.062e+00	4.565e+00	1.828e+00	2.801e+00	1.794e-02	6.567e-02
Tmem209_4	3500	2161	4.067e-01	3.608e+00	4.753e+00	2.282e+00	4.083e+00	4.266e-03	2.238e-02
Tmem209_6	9595	3404	4.482e-01	6.209e+00	4.220e+00	-3.129e+00	3.787e+00	5.921e-03	2.987e-02
Tmem214_2	4203	935	4.948e-01	-5.784e+00	3.514e+00	1.497e-01	1.887e-01	5.390e-01	6.798e-01
Tmem219_1	4400	1688	2.539e-01	6.198e+00	3.322e+00	-3.843e+00	4.370e+00	3.114e-03	1.727e-02
Tmem219_15	4281	1896	3.135e-01	4.525e+00	3.676e+00	2.721e+00	1.795e+00	5.810e-02	1.465e-01
Tmem222_2	8946	5010	6.710e-01	6.490e+00	3.738e+00	2.328e-01	-9.712e-01	1.000e+00	1.000e+00
Tmem234_nmdSE_1	13571	3066	8.161e-01	-5.931e+00	5.338e+00	5.586e-01	6.870e-01	2.411e-01	3.721e-01
Tmem234_nmdSE_2	12506	2001	8.109e-01	-5.885e+00	4.338e+00	1.008e-01	-4.629e-01	1.000e+00	1.000e+00
Tmem234_nmdSE_4	17224	3948	8.161e-01	-5.695e+00	5.177e+00	6.211e-01	9.053e-01	1.784e-01	3.080e-01
Tmem234_nmdSE_6	17891	4615	8.187e-01	-5.913e+00	5.318e+00	6.323e-01	5.977e-01	2.743e-01	4.042e-01
Tmem234_nmdSE_7	16757	3481	8.135e-01	-5.786e+00	4.004e+00	3.863e-01	-7.715e-02	1.000e+00	1.000e+00
Tmem255a_2	10978	4790	3.912e-01	1.111e+00	1.920e+00	-7.619e-01	2.187e+00	3.651e-02	1.072e-01
Tmem25_1	2626	850	2.098e-01	2.370e+00	6.136e+00	2.104e+00	1.426e+00	9.131e-02	1.968e-01
Tmem38a_7	11340	1578	3.290e-01	2.513e+00	3.952e+00	6.126e+00	1.069e+01	3.780e-06	8.265e-05
Tmem41a_1	5329	2206	3.964e-01	4.829e+00	4.532e+00	1.759e+00	1.988e+00	4.618e-02	1.258e-01
Tmem44_nmdSE_2	39020	1036	8.135e-01	-5.708e+00	3.522e+00	-1.024e-01	8.438e-01	1.939e-01	3.261e-01
Tmem44_nmdSE_3	5265	848	5.725e-01	-2.736e+00	5.380e+00	3.443e+00	5.741e+00	7.026e-04	6.076e-03
Tmem44_nmdSE_4	5371	954	5.751e-01	-2.739e+00	5.540e+00	3.804e+00	7.441e+00	1.144e-04	1.344e-03
Tmem57_4	4896	2066	5.259e-01	6.115e+00	3.386e+00	6.900e-01	1.214e+00	1.192e-01	2.340e-01
Tmem57_nmdSE_2	5147	953	4.819e-01	-7.511e+00	4.700e+00	1.187e+00	9.609e-01	1.657e-01	2.924e-01
Tmem68_7	5197	820	4.041e-01	3.022e+00	4.130e+00	3.156e-01	-1.018e-01	1.000e+00	1.000e+00
Tmem80_3	7625	1511	4.171e-01	-1.172e+00	6.837e+00	2.603e+00	3.103e-01	4.308e-01	5.691e-01
Tmpo_3	4696	1473	5.803e-01	1.009e+00	3.217e+00	-1.583e+00	3.245e+00	1.085e-02	4.494e-02
